% Model:              Numerators_sphereDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 17 2025, 23:07
% Dimension:          1
% Nodes:              1001
% Expressions:        38
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      2.8527725869811503E-15   0.006283185307179587     4.7586154212028875E-15   0.006283185307179587     8.492107740742876E-15    0.006283185307179587     1.4761715799976147E-14   0.006283185307179587     2.376486088988556E-14    0.006283185307179587     3.494403137464519E-14    0.006283185307179587     4.687974440818931E-14    0.006283185307179587     5.788752580352227E-14    0.006283185307179587     6.713299526588963E-14    0.006283185307179587     7.471038476921596E-14    0.006283185307179587     8.167340735851192E-14    0.006283185307179587     8.986916686444614E-14    0.006283185307179587     1.0148537664657532E-13   0.006283185307179587     1.1798327309409505E-13   0.006283185307179587     1.3946383495931486E-13   0.006283185307179587     1.6480936310262967E-13   0.006283185307179587     1.9197503240024042E-13   0.006283185307179587     2.1813767297987317E-13   0.006283185307179587     2.4103242178366295E-13   0.006283185307179587
0.012566370614359173      5.202047660781894E-15    0.012566370614359173     8.669439593002052E-15    0.012566370614359173     1.5459506562889908E-14   0.012566370614359173     2.686570625234895E-14    0.012566370614359173     4.325264418253045E-14    0.012566370614359173     6.360856961888994E-14    0.012566370614359173     8.535008463991476E-14    0.012566370614359173     1.0540982824901914E-13   0.012566370614359173     1.2226616051430258E-13   0.012566370614359173     1.360845353099701E-13    0.012566370614359173     1.4877428148498077E-13   0.012566370614359173     1.6369092599397013E-13   0.012566370614359173     1.8481681034279649E-13   0.012566370614359173     2.1481973231140292E-13   0.012566370614359173     2.538975509370854E-13    0.012566370614359173     3.000317331821943E-13    0.012566370614359173     3.495100430192144E-13    0.012566370614359173     3.971892765029797E-13    0.012566370614359173     4.389290305376073E-13    0.012566370614359173
0.01884955592153876       2.161694281422741E-15    0.01884955592153876      3.592788689304832E-15    0.01884955592153876      6.3930094264758186E-15   0.01884955592153876      1.1102266207447524E-14   0.01884955592153876      1.7877585137009672E-14   0.01884955592153876      2.630339216896673E-14    0.01884955592153876      3.5311040743216623E-14   0.01884955592153876      4.363115724496975E-14    0.01884955592153876      5.063267865646486E-14    0.01884955592153876      5.637769821960526E-14    0.01884955592153876      6.164449495907337E-14    0.01884955592153876      6.781074043803768E-14    0.01884955592153876      7.65218932545709E-14     0.01884955592153876      8.889069681748082E-14    0.01884955592153876      1.0501767473272394E-13   0.01884955592153876      1.2409046938681093E-13   0.01884955592153876      1.4458817356463886E-13   0.01884955592153876      1.643773962100095E-13    0.01884955592153876      1.8171956973536846E-13   0.01884955592153876
0.025132741228718346      5.617404880202079E-18    0.025132741228718346     9.674585630095074E-18    0.025132741228718346     1.820959803710291E-17    0.025132741228718346     3.2675438537287185E-17   0.025132741228718346     5.333247616051493E-17    0.025132741228718346     7.882345767652588E-17    0.025132741228718346     1.0557105557518655E-16   0.025132741228718346     1.2902608596908132E-16   0.025132741228718346     1.4689344172650226E-16   0.025132741228718346     1.6004133910402928E-16   0.025132741228718346     1.724208471507905E-16    0.025132741228718346     1.8968324694743344E-16   0.025132741228718346     2.1730862450536666E-16   0.025132741228718346     2.578932834001441E-16    0.025132741228718346     3.097857150843564E-16    0.025132741228718346     3.681363295166586E-16    0.025132741228718346     4.2709372339761487E-16   0.025132741228718346     4.812927297638645E-16    0.025132741228718346     5.279798998013391E-16    0.025132741228718346
0.031415926535897934      1.4489578700121737E-15   0.03141592653589793      2.42007300638036E-15     0.03141592653589793      4.3199257984178416E-15   0.03141592653589793      7.50464383699784E-15     0.03141592653589793      1.2073945688537992E-14   0.03141592653589793      1.775100242799792E-14    0.03141592653589793      2.3820379280867972E-14   0.03141592653589793      2.9420233877252705E-14   0.03141592653589793      3.411269333929016E-14    0.03141592653589793      3.794047933581939E-14    0.03141592653589793      4.1451330835126086E-14   0.03141592653589793      4.560413992616807E-14    0.03141592653589793      5.152393368453711E-14    0.03141592653589793      5.995032502043677E-14    0.03141592653589793      7.091287237104404E-14    0.03141592653589793      8.380961427026163E-14    0.03141592653589793      9.75783536141583E-14     0.03141592653589793      1.107997874096594E-13    0.03141592653589793      1.2237298481714966E-13   0.03141592653589793
0.03769911184307752       1.4942378906499468E-15   0.037699111843077525     2.4811255377280445E-15   0.037699111843077525     4.405837672501885E-15    0.037699111843077525     7.636863702028987E-15    0.037699111843077525     1.2285860609664795E-14   0.037699111843077525     1.8080713839151853E-14   0.037699111843077525     2.429728301928034E-14    0.037699111843077525     3.005207868482665E-14    0.037699111843077525     3.488457846958916E-14    0.037699111843077525     3.882187643119151E-14    0.037699111843077525     4.2410942659138826E-14   0.037699111843077525     4.6627525077701717E-14   0.037699111843077525     5.2627047490976407E-14   0.037699111843077525     6.117869861758686E-14    0.037699111843077525     7.232910398627337E-14    0.037699111843077525     8.547702389255288E-14    0.037699111843077525     9.9544873141035E-14      0.037699111843077525     1.130848135143363E-13    0.037699111843077525     1.2496824793765554E-13   0.037699111843077525
0.0439822971502571        8.564233445655673E-17    0.0439822971502571       1.3786013791615145E-16   0.0439822971502571       2.3839013744386075E-16   0.0439822971502571       4.0851756574667625E-16   0.0439822971502571       6.570231502461266E-16    0.0439822971502571       9.729627888682262E-16    0.0439822971502571       1.3196520760559332E-15   0.0439822971502571       1.6468076903714879E-15   0.0439822971502571       1.9223920256164057E-15   0.0439822971502571       2.141165557040482E-15    0.0439822971502571       2.3310130983992216E-15   0.0439822971502571       2.548364085871508E-15    0.0439822971502571       2.8620180210529797E-15   0.0439822971502571       3.3191870598563716E-15   0.0439822971502571       3.924672148528627E-15    0.0439822971502571       4.643625753671708E-15    0.0439822971502571       5.413396818573543E-15    0.0439822971502571       6.15518077542723E-15     0.0439822971502571       6.813067409866619E-15    0.0439822971502571
0.05026548245743669       5.58879107268669E-16     0.05026548245743669      9.411192729489815E-16    0.05026548245743669      1.6956021808646562E-15   0.05026548245743669      2.962516522425645E-15    0.05026548245743669      4.7740014114492294E-15   0.05026548245743669      7.006510153973527E-15    0.05026548245743669      9.368990194110452E-15    0.05026548245743669      1.153336901263265E-14    0.05026548245743669      1.3353187594967645E-14   0.05026548245743669      1.4862080058497223E-14   0.05026548245743669      1.6269375829074142E-14   0.05026548245743669      1.7931004449211464E-14   0.05026548245743669      2.0269139322892704E-14   0.05026548245743669      2.3567566164895144E-14   0.05026548245743669      2.7850603703940036E-14   0.05026548245743669      3.290995561631443E-14    0.05026548245743669      3.834834648645614E-14    0.05026548245743669      4.358967330683237E-14    0.05026548245743669      4.8150121224857896E-14   0.05026548245743669
0.05654866776461628       1.1234226664811218E-15   0.05654866776461628      1.8715368337252554E-15   0.05654866776461628      3.3387690376710252E-15   0.05654866776461628      5.8078820969972495E-15   0.05654866776461628      9.356993097034619E-15    0.05654866776461628      1.3758704508191753E-14   0.05654866776461628      1.8447415218487474E-14   0.05654866776461628      2.2768523482101763E-14   0.05654866776461628      2.6412842689686853E-14   0.05654866776461628      2.942553254782809E-14    0.05654866776461628      3.220608270385532E-14    0.05654866776461628      3.54541017059974E-14     0.05654866776461628      4.001095345066453E-14    0.05654866776461628      4.6452445748164065E-14   0.05654866776461628      5.4844100021823045E-14   0.05654866776461628      6.478957514539593E-14    0.05654866776461628      7.551673588242327E-14    0.05654866776461628      8.589977896543879E-14    0.05654866776461628      9.498667396795786E-14    0.05654866776461628
