% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 13 2025, 12:41
% Dimension:          1
% Nodes:              1001
% Expressions:        82
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      1.6350332505864163E-10   0.006283185307179587     1.520476692428314E-10    0.006283185307179587     1.6715157817886137E-10   0.006283185307179587     1.9949765181995545E-10   0.006283185307179587     2.3840773994450566E-10   0.006283185307179587     2.8170422186604067E-10   0.006283185307179587     3.2385831196627266E-10   0.006283185307179587     3.5817653950338495E-10   0.006283185307179587     3.969542161930413E-10    0.006283185307179587     4.30388180977545E-10     0.006283185307179587     4.587391981205892E-10    0.006283185307179587     4.914262736966862E-10    0.006283185307179587     5.174000670865636E-10    0.006283185307179587     5.460708322339843E-10    0.006283185307179587     5.760446305040394E-10    0.006283185307179587     6.069804996881354E-10    0.006283185307179587     6.389504084863478E-10    0.006283185307179587     6.728466130395681E-10    0.006283185307179587     7.073973362053386E-10    0.006283185307179587     7.420341338855133E-10    0.006283185307179587     7.773852886118E-10       0.006283185307179587     8.110586463127037E-10    0.006283185307179587     8.450802731434123E-10    0.006283185307179587     8.776771414669497E-10    0.006283185307179587     9.088637914583134E-10    0.006283185307179587     9.4082522690866E-10      0.006283185307179587     9.721188624304852E-10    0.006283185307179587     1.0033144763734117E-9    0.006283185307179587     1.0358473569417223E-9    0.006283185307179587     1.0682080623332056E-9    0.006283185307179587     1.1025742088368196E-9    0.006283185307179587     1.1361464453885396E-9    0.006283185307179587     1.1689837272032443E-9    0.006283185307179587     1.2024318987955042E-9    0.006283185307179587     1.234836508550057E-9     0.006283185307179587     1.2663854085458233E-9    0.006283185307179587     1.296710658585202E-9     0.006283185307179587     1.327994316624658E-9     0.006283185307179587     1.3584297257839126E-9    0.006283185307179587     1.389536192872619E-9     0.006283185307179587     1.4207919438719654E-9    0.006283185307179587
0.012566370614359173      1.1779510480456168E-10   0.012566370614359173     1.0955469429641674E-10   0.012566370614359173     1.2048108012954833E-10   0.012566370614359173     1.437692085919626E-10    0.012566370614359173     1.7174944049593706E-10   0.012566370614359173     2.0280520214576575E-10   0.012566370614359173     2.3300741479336973E-10   0.012566370614359173     2.5750637914505975E-10   0.012566370614359173     2.852131748204613E-10    0.012566370614359173     3.090330890970243E-10    0.012566370614359173     3.2927003073233843E-10   0.012566370614359173     3.5265836697250043E-10   0.012566370614359173     3.712897426341738E-10    0.012566370614359173     3.9192503470207893E-10   0.012566370614359173     4.1356470403242537E-10   0.012566370614359173     4.359595306801323E-10    0.012566370614359173     4.591510618342075E-10    0.012566370614359173     4.837361887973744E-10    0.012566370614359173     5.087825821455173E-10    0.012566370614359173     5.338673527765534E-10    0.012566370614359173     5.594495958981334E-10    0.012566370614359173     5.837600061958733E-10    0.012566370614359173     6.082843020402994E-10    0.012566370614359173     6.31706797297458E-10     0.012566370614359173     6.54090624704021E-10     0.012566370614359173     6.769720111418533E-10    0.012566370614359173     6.993083933200465E-10    0.012566370614359173     7.215538340445106E-10    0.012566370614359173     7.447595390381204E-10    0.012566370614359173     7.678480216542554E-10    0.012566370614359173     7.923956504432998E-10    0.012566370614359173     8.163816564710617E-10    0.012566370614359173     8.399077658918074E-10    0.012566370614359173     8.639040920715877E-10    0.012566370614359173     8.872109373681061E-10    0.012566370614359173     9.099251673977077E-10    0.012566370614359173     9.3183102773601E-10      0.012566370614359173     9.544627029989287E-10    0.012566370614359173     9.76509029642923E-10     0.012566370614359173     9.990226006652372E-10    0.012566370614359173     1.021687505564121E-9     0.012566370614359173
0.01884955592153876       6.682787070585302E-11    0.01884955592153876      6.202448241817582E-11    0.01884955592153876      6.777602199089472E-11    0.01884955592153876      8.058332342558293E-11    0.01884955592153876      9.616670986659999E-11    0.01884955592153876      1.1364921045448831E-10   0.01884955592153876      1.3075974374905E-10      0.01884955592153876      1.447854803814064E-10    0.01884955592153876      1.606279158261746E-10    0.01884955592153876      1.7434454466998176E-10   0.01884955592153876      1.859543598065386E-10    0.01884955592153876      1.992850714712306E-10    0.01884955592153876      2.098432397466578E-10    0.01884955592153876      2.214215109059159E-10    0.01884955592153876      2.334598493447047E-10    0.01884955592153876      2.458249631120871E-10    0.01884955592153876      2.5855967826799795E-10   0.01884955592153876      2.720599752282214E-10    0.01884955592153876      2.858302514492111E-10    0.01884955592153876      2.9965878915537944E-10   0.01884955592153876      3.137936535136769E-10    0.01884955592153876      3.27304454716687E-10     0.01884955592153876      3.410016998507365E-10    0.01884955592153876      3.541816410015518E-10    0.01884955592153876      3.668307761815978E-10    0.01884955592153876      3.7984646114490987E-10   0.01884955592153876      3.9264568547078327E-10   0.01884955592153876      4.054239842305205E-10    0.01884955592153876      4.187558107701711E-10    0.01884955592153876      4.320122528042147E-10    0.01884955592153876      4.4606047070151216E-10   0.01884955592153876      4.597741848171202E-10    0.01884955592153876      4.731376008073926E-10    0.01884955592153876      4.867075037560375E-10    0.01884955592153876      4.99805998423515E-10     0.01884955592153876      5.125245385494719E-10    0.01884955592153876      5.246908072300604E-10    0.01884955592153876      5.372132925415578E-10    0.01884955592153876      5.493644748258097E-10    0.01884955592153876      5.617845874009881E-10    0.01884955592153876      5.742441115678535E-10    0.01884955592153876
0.025132741228718346      1.491687247595854E-11    0.025132741228718346     1.3895013131430527E-11   0.025132741228718346     1.517447479677685E-11    0.025132741228718346     1.7950997422539102E-11   0.025132741228718346     2.125604741275034E-11    0.025132741228718346     2.4874716468677355E-11   0.025132741228718346     2.8346416694627495E-11   0.025132741228718346     3.1060247357630867E-11   0.025132741228718346     3.4109390799554236E-11   0.025132741228718346     3.6646486102229563E-11   0.025132741228718346     3.8811343591861215E-11   0.025132741228718346     4.1393742252059375E-11   0.025132741228718346     4.348765876172721E-11    0.025132741228718346     4.592613395983867E-11    0.025132741228718346     4.858715239183E-11       0.025132741228718346     5.1437861265955406E-11   0.025132741228718346     5.446119017663107E-11    0.025132741228718346     5.768755211099091E-11    0.025132741228718346     6.097824248074803E-11    0.025132741228718346     6.425409089208824E-11    0.025132741228718346     6.756403579592577E-11    0.025132741228718346     7.066251977883048E-11    0.025132741228718346     7.37308124835847E-11     0.025132741228718346     7.658507039995345E-11    0.025132741228718346     7.925268957950484E-11    0.025132741228718346     8.189911126288056E-11    0.025132741228718346     8.440057567492027E-11    0.025132741228718346     8.684870850926962E-11    0.025132741228718346     8.937428673493146E-11    0.025132741228718346     9.188478329910865E-11    0.025132741228718346     9.457562960364811E-11    0.025132741228718346     9.721887234541152E-11    0.025132741228718346     9.986332308496298E-11    0.025132741228718346     1.0261481012769764E-10   0.025132741228718346     1.0536641064122712E-10   0.025132741228718346     1.0809622070902177E-10   0.025132741228718346     1.1081018964949709E-10   0.025132741228718346     1.1366335687395203E-10   0.025132741228718346     1.1650424362738564E-10   0.025132741228718346     1.194164833462029E-10    0.025132741228718346     1.2238499737214737E-10   0.025132741228718346
0.031415926535897934      2.914195676351524E-11    0.03141592653589793      2.7368526184257038E-11   0.03141592653589793      3.076054233349889E-11    0.03141592653589793      3.7161773515635514E-11   0.03141592653589793      4.453605755583224E-11    0.03141592653589793      5.2505228004904606E-11   0.03141592653589793      6.010647345958355E-11    0.03141592653589793      6.61246758126766E-11     0.03141592653589793      7.294851540811935E-11    0.03141592653589793      7.876396932868791E-11    0.03141592653589793      8.37312437762232E-11     0.03141592653589793      8.959764304098391E-11    0.03141592653589793      9.433096822242587E-11    0.03141592653589793      9.972373066737754E-11    0.03141592653589793      1.0549016408973286E-10   0.03141592653589793      1.1154310770112281E-10   0.03141592653589793      1.1785892004463561E-10   0.03141592653589793      1.2454097367994104E-10   0.03141592653589793      1.3131557454639341E-10   0.03141592653589793      1.380536885097016E-10    0.03141592653589793      1.4485482289553528E-10   0.03141592653589793      1.5124596806499894E-10   0.03141592653589793      1.5759925113848249E-10   0.03141592653589793      1.6358351983108688E-10   0.03141592653589793      1.692130216874079E-10    0.03141592653589793      1.7489110065904886E-10   0.03141592653589793      1.8036291946291402E-10   0.03141592653589793      1.8579177182343137E-10   0.03141592653589793      1.9144269354286924E-10   0.03141592653589793      1.9708856379610178E-10   0.03141592653589793      2.0314884498201556E-10   0.03141592653589793      2.0912199159907392E-10   0.03141592653589793      2.1504644499604112E-10   0.03141592653589793      2.2118276360791117E-10   0.03141592653589793      2.272216637637039E-10    0.03141592653589793      2.3318510885432753E-10   0.03141592653589793      2.390105307474632E-10    0.03141592653589793      2.4506810942094066E-10   0.03141592653589793      2.510154865272387E-10    0.03141592653589793      2.5709878691529797E-10   0.03141592653589793      2.632058188697894E-10    0.03141592653589793
0.03769911184307752       5.7043973301895776E-11   0.037699111843077525     5.297439891526434E-11    0.037699111843077525     5.817412316242761E-11    0.037699111843077525     6.946909210588396E-11    0.037699111843077525     8.320704368284E-11       0.037699111843077525     9.860875056122155E-11    0.037699111843077525     1.1371468994283326E-10   0.037699111843077525     1.261569002670018E-10    0.037699111843077525     1.4020596872549788E-10   0.037699111843077525     1.523652304110519E-10    0.037699111843077525     1.6266940092415912E-10   0.037699111843077525     1.743831297352765E-10    0.037699111843077525     1.8362861666592102E-10   0.037699111843077525     1.9364261912635275E-10   0.037699111843077525     2.039668109618165E-10    0.037699111843077525     2.1451074397689313E-10   0.037699111843077525     2.2533638809125185E-10   0.037699111843077525     2.368177929665889E-10    0.037699111843077525     2.485485709841415E-10    0.037699111843077525     2.603525390028412E-10    0.037699111843077525     2.7249692090955226E-10   0.037699111843077525     2.841413034098113E-10    0.037699111843077525     2.960199084938724E-10    0.037699111843077525     3.075118068894838E-10    0.037699111843077525     3.18622131417727E-10     0.037699111843077525     3.301110100217696E-10    0.037699111843077525     3.4145022652009985E-10   0.037699111843077525     3.527916073154793E-10    0.037699111843077525     3.646413144494348E-10    0.037699111843077525     3.7640447413495627E-10   0.037699111843077525     3.8884004061725866E-10   0.037699111843077525     4.0091845674351826E-10   0.037699111843077525     4.1266431405430084E-10   0.037699111843077525     4.245183574968831E-10    0.037699111843077525     4.3589645062082776E-10   0.037699111843077525     4.4687607561378973E-10   0.037699111843077525     4.573382223162688E-10    0.037699111843077525     4.680704230114007E-10    0.037699111843077525     4.784440277219079E-10    0.037699111843077525     4.890299469567747E-10    0.037699111843077525     4.996787863153219E-10    0.037699111843077525
0.0439822971502571        6.442935332765367E-11    0.0439822971502571       6.003846722344903E-11    0.0439822971502571       6.639303842347598E-11    0.0439822971502571       7.949177119901302E-11    0.0439822971502571       9.497069332221534E-11    0.0439822971502571       1.1195915757953678E-10   0.0439822971502571       1.2831534380391084E-10   0.0439822971502571       1.4141771517472367E-10   0.0439822971502571       1.5622553383930048E-10   0.0439822971502571       1.689096387916103E-10    0.0439822971502571       1.7966640861976728E-10   0.0439822971502571       1.9227672707080494E-10   0.0439822971502571       2.0237759734534832E-10   0.0439822971502571       2.1376965023589864E-10   0.0439822971502571       2.2588026313837235E-10   0.0439822971502571       2.385304944608078E-10    0.0439822971502571       2.5170798517457587E-10   0.0439822971502571       2.656796141971309E-10    0.0439822971502571       2.7988836946734157E-10   0.0439822971502571       2.940803613243422E-10    0.0439822971502571       3.0844851745064525E-10   0.0439822971502571       3.220372624336216E-10    0.0439822971502571       3.3562186988862585E-10   0.0439822971502571       3.4849205904220977E-10   0.0439822971502571       3.606586781305489E-10    0.0439822971502571       3.7299333047374895E-10   0.0439822971502571       3.8494259836521485E-10   0.0439822971502571       3.967940135072866E-10    0.0439822971502571       4.091274959068153E-10    0.0439822971502571       4.214120542688968E-10    0.0439822971502571       4.3453136912411174E-10   0.0439822971502571       4.4742596116051514E-10   0.0439822971502571       4.601316859964836E-10    0.0439822971502571       4.732156821532296E-10    0.0439822971502571       4.860227498898855E-10    0.0439822971502571       4.98619888038953E-10     0.0439822971502571       5.108574156585189E-10    0.0439822971502571       5.235728860243019E-10    0.0439822971502571       5.360273156860883E-10    0.0439822971502571       5.487777367235845E-10    0.0439822971502571       5.615850765470832E-10    0.0439822971502571
0.05026548245743669       5.3275163078446296E-11   0.05026548245743669      4.929489412879217E-11    0.05026548245743669      5.349330012274013E-11    0.05026548245743669      6.334000540832593E-11    0.05026548245743669      7.558748158277765E-11    0.05026548245743669      8.952270734060759E-11    0.05026548245743669      1.0333459497308667E-10   0.05026548245743669      1.1479329108911728E-10   0.05026548245743669      1.2776367778578054E-10   0.05026548245743669      1.390139270842749E-10    0.05026548245743669      1.4858103847398396E-10   0.05026548245743669      1.5939909004389322E-10   0.05026548245743669      1.6791847665415648E-10   0.05026548245743669      1.7708033401090387E-10   0.05026548245743669      1.8644041596335152E-10   0.05026548245743669      1.9594170759389614E-10   0.05026548245743669      2.0564210026233568E-10   0.05026548245743669      2.1591190257162301E-10   0.05026548245743669      2.2640140235655213E-10   0.05026548245743669      2.369608486294093E-10    0.05026548245743669      2.4785641712238753E-10   0.05026548245743669      2.583225392936093E-10    0.05026548245743669      2.690532978064384E-10    0.05026548245743669      2.794774727511151E-10    0.05026548245743669      2.896164915073536E-10    0.05026548245743669      3.0014520653312073E-10   0.05026548245743669      3.10584213951102E-10     0.05026548245743669      3.210654178482464E-10    0.05026548245743669      3.320280607151107E-10    0.05026548245743669      3.4292777689077827E-10   0.05026548245743669      3.5442626655665304E-10   0.05026548245743669      3.655804262546117E-10    0.05026548245743669      3.7640511883863115E-10   0.05026548245743669      3.872810811273778E-10    0.05026548245743669      3.9769342448846464E-10   0.05026548245743669      4.076885942066266E-10    0.05026548245743669      4.171676071235757E-10    0.05026548245743669      4.2684048070045733E-10   0.05026548245743669      4.361637255719256E-10    0.05026548245743669      4.4565328514697465E-10   0.05026548245743669      4.5520048887010236E-10   0.05026548245743669
0.05654866776461628       2.795330765144856E-11    0.05654866776461628      2.6052829570216433E-11   0.05654866776461628      2.8675435045435E-11      0.05654866776461628      3.416369201605669E-11    0.05654866776461628      4.057562731309187E-11    0.05654866776461628      4.75129485856395E-11     0.05654866776461628      5.4072961366208584E-11   0.05654866776461628      5.918644566194433E-11    0.05654866776461628      6.490016036823212E-11    0.05654866776461628      6.971212365655529E-11    0.05654866776461628      7.374176224934676E-11    0.05654866776461628      7.862932743044597E-11    0.05654866776461628      8.259753720518648E-11    0.05654866776461628      8.726799497371278E-11    0.05654866776461628      9.242603569917562E-11    0.05654866776461628      9.795740227740846E-11    0.05654866776461628      1.0383347291919575E-10   0.05654866776461628      1.1009936638179732E-10   0.05654866776461628      1.1647806593815179E-10   0.05654866776461628      1.22834635902835E-10     0.05654866776461628      1.292001174094722E-10    0.05654866776461628      1.3516870255665902E-10   0.05654866776461628      1.4104023858301058E-10   0.05654866776461628      1.4648695286802876E-10   0.05654866776461628      1.5152236586897177E-10   0.05654866776461628      1.5650777842609108E-10   0.05654866776461628      1.612168876486584E-10    0.05654866776461628      1.6579632225136093E-10   0.05654866776461628      1.705237067691144E-10    0.05654866776461628      1.7520979116797288E-10   0.05654866776461628      1.802542962502739E-10    0.05654866776461628      1.8525180433574417E-10   0.05654866776461628      1.9024194924585533E-10   0.05654866776461628      1.9547791808247847E-10   0.05654866776461628      2.007161786362808E-10    0.05654866776461628      2.0596880797411017E-10   0.05654866776461628      2.111869216151484E-10    0.05654866776461628      2.1671462271278116E-10   0.05654866776461628      2.2220752207015797E-10   0.05654866776461628      2.278658178641718E-10    0.05654866776461628      2.3358020755222397E-10   0.05654866776461628
