% Model:              Numerators_sphereDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 17 2025, 12:44
% Dimension:          1
% Nodes:              1001
% Expressions:        38
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      3.0550825869893836E-14   0.006283185307179587     3.490268005644995E-14    0.006283185307179587     4.046519357831138E-14    0.006283185307179587     4.853091762217772E-14    0.006283185307179587     5.9202923353325E-14      0.006283185307179587     7.246777708147397E-14    0.006283185307179587     8.794309504225573E-14    0.006283185307179587     1.0505580865105211E-13   0.006283185307179587     1.231743011782189E-13    0.006283185307179587     1.4222666937819464E-13   0.006283185307179587     1.6241221512812636E-13   0.006283185307179587     1.8389315365515228E-13   0.006283185307179587     2.0661900439262542E-13   0.006283185307179587     2.2983559444488795E-13   0.006283185307179587     2.534734445966318E-13    0.006283185307179587     2.776284031318877E-13    0.006283185307179587     3.0234703057440854E-13   0.006283185307179587     3.278165853346795E-13    0.006283185307179587     3.5369609376659613E-13   0.006283185307179587
0.012566370614359173      5.564599601359113E-14    0.012566370614359173     6.354914336244394E-14    0.012566370614359173     7.365588594631869E-14    0.012566370614359173     8.832145825037579E-14    0.012566370614359173     1.0773587272010316E-13   0.012566370614359173     1.3187716893303246E-13   0.012566370614359173     1.600494872656286E-13    0.012566370614359173     1.9120850064028123E-13   0.012566370614359173     2.2420003958272516E-13   0.012566370614359173     2.588888643605148E-13    0.012566370614359173     2.9563376977544034E-13   0.012566370614359173     3.3472750754444264E-13   0.012566370614359173     3.7607959275048104E-13   0.012566370614359173     4.1832064287936267E-13   0.012566370614359173     4.613288116949922E-13    0.012566370614359173     5.052834504175856E-13    0.012566370614359173     5.502718611915666E-13    0.012566370614359173     5.966359710576041E-13    0.012566370614359173     6.437533591928126E-13    0.012566370614359173
0.01884955592153876       2.306884703868916E-14    0.01884955592153876      2.6314311804889985E-14   0.01884955592153876      3.046838735732784E-14    0.01884955592153876      3.651072647568882E-14    0.01884955592153876      4.4525180964431275E-14   0.01884955592153876      5.4507189832434294E-14   0.01884955592153876      6.616938413168785E-14    0.01884955592153876      7.907744131693512E-14    0.01884955592153876      9.274634924741052E-14    0.01884955592153876      1.071126353229209E-13    0.01884955592153876      1.2231808590223043E-13   0.01884955592153876      1.3847999648543136E-13   0.01884955592153876      1.5556332783558655E-13   0.01884955592153876      1.730075102482115E-13    0.01884955592153876      1.907698829500168E-13    0.01884955592153876      2.0893272714684664E-13   0.01884955592153876      2.2753679639576205E-13   0.01884955592153876      2.4672481072363083E-13   0.01884955592153876      2.662363504863374E-13    0.01884955592153876
0.025132741228718346      7.679944146360495E-17    0.025132741228718346     9.058222491400937E-17    0.025132741228718346     1.088098382573656E-16    0.025132741228718346     1.34756853077883E-16     0.025132741228718346     1.6802101096424525E-16   0.025132741228718346     2.0763558034720033E-16   0.025132741228718346     2.517922261018321E-16    0.025132741228718346     2.985287321532879E-16    0.025132741228718346     3.4651015923103826E-16   0.025132741228718346     3.96361487909007E-16     0.025132741228718346     4.49921860283642E-16     0.025132741228718346     5.086823055105402E-16    0.025132741228718346     5.730734787900376E-16    0.025132741228718346     6.408229354403515E-16    0.025132741228718346     7.111707177100963E-16    0.025132741228718346     7.83260315657773E-16     0.025132741228718346     8.560461037668547E-16    0.025132741228718346     9.293284531827516E-16    0.025132741228718346     1.0016992464863086E-15   0.025132741228718346
0.031415926535897934      1.5435004431313763E-14   0.03141592653589793      1.76699450713835E-14     0.03141592653589793      2.0545852621348306E-14   0.03141592653589793      2.4698994465928554E-14   0.03141592653589793      3.0160609165475526E-14   0.03141592653589793      3.6908506267716945E-14   0.03141592653589793      4.4743651572378293E-14   0.03141592653589793      5.3380713615828374E-14   0.03141592653589793      6.25179519914544E-14     0.03141592653589793      7.214023673867282E-14    0.03141592653589793      8.236829887747663E-14    0.03141592653589793      9.32944902725884E-14     0.03141592653589793      1.0488949646242835E-13   0.03141592653589793      1.167547931456244E-13    0.03141592653589793      1.288354231142942E-13    0.03141592653589793      1.4115820293416107E-13   0.03141592653589793      1.537301040168733E-13    0.03141592653589793      1.6664365959073304E-13   0.03141592653589793      1.7973079104293551E-13   0.03141592653589793
0.03769911184307752       1.5755754638484738E-14   0.037699111843077525     1.801561724845316E-14    0.037699111843077525     2.094300054848818E-14    0.037699111843077525     2.5178089207470875E-14   0.037699111843077525     3.074513329212117E-14    0.037699111843077525     3.7618307542995513E-14   0.037699111843077525     4.559355505702744E-14    0.037699111843077525     5.4382523786307625E-14   0.037699111843077525     6.368089562172456E-14    0.037699111843077525     7.34775082921204E-14     0.037699111843077525     8.389819220724474E-14    0.037699111843077525     9.503665822135952E-14    0.037699111843077525     1.0686216265735281E-13   0.037699111843077525     1.1896495306769736E-13   0.037699111843077525     1.3128594799019092E-13   0.037699111843077525     1.43849568267064E-13     0.037699111843077525     1.5665930848045934E-13   0.037699111843077525     1.698110923674571E-13    0.037699111843077525     1.8313480044010537E-13   0.037699111843077525
0.0439822971502571        8.707866885542435E-16    0.0439822971502571       1.0011353964492047E-15   0.0439822971502571       1.1760562443449454E-15   0.0439822971502571       1.4242733890708772E-15   0.0439822971502571       1.7416531250369235E-15   0.0439822971502571       2.124179750344453E-15    0.0439822971502571       2.5605992817353003E-15   0.0439822971502571       3.0378565234887877E-15   0.0439822971502571       3.543938461347375E-15    0.0439822971502571       4.08334584052807E-15     0.0439822971502571       4.666521764236078E-15    0.0439822971502571       5.299097686385678E-15    0.0439822971502571       5.977141365869201E-15    0.0439822971502571       6.672857154499386E-15    0.0439822971502571       7.378279379973238E-15    0.0439822971502571       8.09043653216062E-15     0.0439822971502571       8.806666014733432E-15    0.0439822971502571       9.533489852625559E-15    0.0439822971502571       1.0264065638993673E-14   0.0439822971502571
0.05026548245743669       6.1518634814276275E-15   0.05026548245743669      7.021344470745508E-15    0.05026548245743669      8.102552685240543E-15    0.05026548245743669      9.673069003499872E-15    0.05026548245743669      1.177401909317233E-14    0.05026548245743669      1.441700279028605E-14    0.05026548245743669      1.753184486466928E-14    0.05026548245743669      2.099968809719006E-14    0.05026548245743669      2.467980529480793E-14    0.05026548245743669      2.8539763744224084E-14   0.05026548245743669      3.260245389114593E-14    0.05026548245743669      3.689204377464407E-14    0.05026548245743669      4.139947939372779E-14    0.05026548245743669      4.598545414439905E-14    0.05026548245743669      5.065207576140279E-14    0.05026548245743669      5.543641725399295E-14    0.05026548245743669      6.036304675004847E-14    0.05026548245743669      6.547312350256604E-14    0.05026548245743669      7.069522581917624E-14    0.05026548245743669
0.05654866776461628       1.209207915252423E-14    0.05654866776461628      1.3763104442073862E-14   0.05654866776461628      1.587630408379085E-14    0.05654866776461628      1.896571053326822E-14    0.05654866776461628      2.309833289026878E-14    0.05654866776461628      2.828774928366829E-14    0.05654866776461628      3.438992034102475E-14    0.05654866776461628      4.1171300107343833E-14   0.05654866776461628      4.835986548917224E-14    0.05654866776461628      5.589969060147961E-14    0.05654866776461628      6.384437885076542E-14    0.05654866776461628      7.224582362661964E-14    0.05654866776461628      8.108917641833134E-14    0.05654866776461628      9.009792186107922E-14    0.05654866776461628      9.927150927745445E-14    0.05654866776461628      1.0867523233206344E-13   0.05654866776461628      1.1834650786534795E-13   0.05654866776461628      1.2836502347962246E-13   0.05654866776461628      1.3858777616769029E-13   0.05654866776461628
