% Model:              Numerators_sphereDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 17 2025, 22:49
% Dimension:          1
% Nodes:              1001
% Expressions:        38
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      7.83497401692235E-18     0.006283185307179587     1.292362616191073E-17    0.006283185307179587     2.2785490071890048E-17   0.006283185307179587     3.970800243207898E-17    0.006283185307179587     6.414939787414931E-17    0.006283185307179587     9.421212424178594E-17    0.006283185307179587     1.2617905504746952E-16   0.006283185307179587     1.560342054081259E-16    0.006283185307179587     1.8102068735037984E-16   0.006283185307179587     2.0133381484434082E-16   0.006283185307179587     2.2001611080233074E-16   0.006283185307179587     2.4215600850792625E-16   0.006283185307179587     2.7356048154280477E-16   0.006283185307179587     3.1790423187251723E-16   0.006283185307179587     3.757316858056188E-16    0.006283185307179587     4.441877254095302E-16    0.006283185307179587     5.173722600390209E-16    0.006283185307179587     5.8788802670578E-16      0.006283185307179587     6.496786200207789E-16    0.006283185307179587
0.012566370614359173      1.4287021336446414E-17   0.012566370614359173     2.3544713862982953E-17   0.012566370614359173     4.1479958992817167E-17   0.012566370614359173     7.226690368998221E-17    0.012566370614359173     1.1675354209663528E-16   0.012566370614359173     1.7149417957911876E-16   0.012566370614359173     2.297237771737611E-16    0.012566370614359173     2.841292322370263E-16    0.012566370614359173     3.29684441643252E-16     0.012566370614359173     3.667283389546182E-16    0.012566370614359173     4.0077594850650345E-16   0.012566370614359173     4.4107159142709956E-16   0.012566370614359173     4.981857626544777E-16    0.012566370614359173     5.788285775027224E-16    0.012566370614359173     6.84029305066909E-16     0.012566370614359173     8.086337173315409E-16    0.012566370614359173     9.419287134782167E-16    0.012566370614359173     1.0704377441500088E-15   0.012566370614359173     1.1830889804224508E-15   0.012566370614359173
0.01884955592153876       5.936800023743486E-18    0.01884955592153876      9.757306463679649E-18    0.01884955592153876      1.715329159670909E-17    0.01884955592153876      2.986433060219403E-17    0.01884955592153876      4.825769422832251E-17    0.01884955592153876      7.09161899495115E-17     0.01884955592153876      9.504129632127118E-17    0.01884955592153876      1.1760654742756293E-16   0.01884955592153876      1.3652841147811563E-16   0.01884955592153876      1.5192976666897221E-16   0.01884955592153876      1.660611562525229E-16    0.01884955592153876      1.8271862342889783E-16   0.01884955592153876      2.0626967960160918E-16   0.01884955592153876      2.395145507090001E-16    0.01884955592153876      2.8292969321639175E-16   0.01884955592153876      3.3444373171776655E-16   0.01884955592153876      3.8966473312833564E-16   0.01884955592153876      4.430021874691256E-16    0.01884955592153876      4.898067502559255E-16    0.01884955592153876
0.025132741228718346      1.544053256631389E-20    0.025132741228718346     2.6283980787747184E-20   0.025132741228718346     4.885956074833198E-20    0.025132741228718346     8.789613694947158E-20    0.025132741228718346     1.4395776228503123E-19   0.025132741228718346     2.1251620786636571E-19   0.025132741228718346     2.8415270723344523E-19   0.025132741228718346     3.4779100730644757E-19   0.025132741228718346     3.960907842576884E-19    0.025132741228718346     4.3129804850523757E-19   0.025132741228718346     4.644749304849531E-19    0.025132741228718346     5.111141640828179E-19    0.025132741228718346     5.857799065153487E-19    0.025132741228718346     6.948957976043579E-19    0.025132741228718346     8.346014937310562E-19    0.025132741228718346     9.921849113891858E-19    0.025132741228718346     1.1510252116882204E-18   0.025132741228718346     1.2971190725151745E-18   0.025132741228718346     1.4231187974188272E-18   0.025132741228718346
0.031415926535897934      3.979582760745382E-18    0.03141592653589793      6.572580044114773E-18    0.03141592653589793      1.1590961063215213E-17   0.03141592653589793      2.0186980690516093E-17   0.03141592653589793      3.2591616094536693E-17   0.03141592653589793      4.78582664404997E-17     0.03141592653589793      6.411375248629398E-17    0.03141592653589793      7.930143789399811E-17    0.03141592653589793      9.198319084590812E-17    0.03141592653589793      1.0224424491521473E-16   0.03141592653589793      1.1166368544364285E-16   0.03141592653589793      1.2288216732911216E-16   0.03141592653589793      1.3888620571245383E-16   0.03141592653589793      1.6153523697529753E-16   0.03141592653589793      1.9104750501620192E-16   0.03141592653589793      2.2588021583581055E-16   0.03141592653589793      2.6297352131553636E-16   0.03141592653589793      2.986091347603365E-16    0.03141592653589793      3.298442115057619E-16    0.03141592653589793
0.03769911184307752       4.10380598609865E-18     0.037699111843077525     6.738264653105376E-18    0.037699111843077525     1.1821440316292781E-17   0.037699111843077525     2.0542639360075907E-17   0.037699111843077525     3.316367248751249E-17    0.037699111843077525     4.8747189029010455E-17   0.037699111843077525     6.539736089032308E-17    0.037699111843077525     8.100454292876374E-17    0.037699111843077525     9.40645630981211E-17     0.037699111843077525     1.0461942877605711E-16   0.037699111843077525     1.1424865202686588E-16   0.037699111843077525     1.2563961132276463E-16   0.037699111843077525     1.418596364091117E-16    0.037699111843077525     1.6484482977404351E-16   0.037699111843077525     1.9486295374619208E-16   0.037699111843077525     2.303739889948047E-16    0.037699111843077525     2.682732785020387E-16    0.037699111843077525     3.0476723137379685E-16   0.037699111843077525     3.368395426008184E-16    0.037699111843077525
0.0439822971502571        2.351897036994269E-19    0.0439822971502571       3.7437404261868408E-19   0.0439822971502571       6.396188781574011E-19    0.0439822971502571       1.0988833474993076E-18   0.0439822971502571       1.773528391204925E-18    0.0439822971502571       2.6232010701934395E-18   0.0439822971502571       3.551921286959977E-18    0.0439822971502571       4.438923052192202E-18    0.0439822971502571       5.183650904553732E-18    0.0439822971502571       5.770125599553681E-18    0.0439822971502571       6.279361454429744E-18    0.0439822971502571       6.86662877050253E-18     0.0439822971502571       7.71474049989071E-18     0.0439822971502571       8.943409559325414E-18    0.0439822971502571       1.0573509346014115E-17   0.0439822971502571       1.2515223527359546E-17   0.0439822971502571       1.4589118392647395E-17   0.0439822971502571       1.6588397385496708E-17   0.0439822971502571       1.836399446353288E-17    0.0439822971502571
0.05026548245743669       1.5349474983071287E-18   0.05026548245743669      2.5559869202730353E-18   0.05026548245743669      4.5495507448129035E-18   0.05026548245743669      7.968966439497749E-18    0.05026548245743669      1.288665599846672E-17    0.05026548245743669      1.8890161385428746E-17   0.05026548245743669      2.5217035189472807E-17   0.05026548245743669      3.1087884724950033E-17   0.05026548245743669      3.6006140362310604E-17   0.05026548245743669      4.005116972211475E-17    0.05026548245743669      4.382741440262361E-17    0.05026548245743669      4.831587905022302E-17    0.05026548245743669      5.4636816894803255E-17   0.05026548245743669      6.350271054827657E-17    0.05026548245743669      7.503272134093662E-17    0.05026548245743669      8.869782836257713E-17    0.05026548245743669      1.0334867015984209E-16   0.05026548245743669      1.174755617872488E-16    0.05026548245743669      1.297836554475809E-16    0.05026548245743669
0.05654866776461628       3.0852709688801475E-18   0.05654866776461628      5.082739606435107E-18    0.05654866776461628      8.958370438755321E-18    0.05654866776461628      1.562280536569144E-17    0.05654866776461628      2.525773782267835E-17    0.05654866776461628      3.709464664350375E-17    0.05654866776461628      4.965201612034899E-17    0.05654866776461628      6.137192433569646E-17    0.05654866776461628      7.122082962338335E-17    0.05654866776461628      7.929753048934083E-17    0.05654866776461628      8.675851034737023E-17    0.05654866776461628      9.55324923705202E-17     0.05654866776461628      1.0785208864943596E-16   0.05654866776461628      1.2516555927610774E-16   0.05654866776461628      1.4775624398662156E-16   0.05654866776461628      1.7461846802484262E-16   0.05654866776461628      2.0351732980875015E-16   0.05654866776461628      2.315025037921226E-16    0.05654866776461628      2.5602681237733664E-16   0.05654866776461628
