% Model:              DipoleAxial_below.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 12 2025, 11:54
% Dimension:          1
% Nodes:              361
% Expressions:        82
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.017453292519943295      1.867178658477684E-12    0.017453292519943295     2.932838906026721E-12    0.017453292519943295     5.292442520906562E-12    0.017453292519943295     8.122597970558462E-12    0.017453292519943295     1.100911151889477E-11    0.017453292519943295     1.3714970743084124E-11   0.017453292519943295     1.673875603521504E-11    0.017453292519943295     1.9601274705666324E-11   0.017453292519943295     2.232110933208661E-11    0.017453292519943295     2.4732160910096478E-11   0.017453292519943295     2.6783320859089112E-11   0.017453292519943295     2.8464290266898445E-11   0.017453292519943295     2.9879877075545764E-11   0.017453292519943295     3.1148506236365084E-11   0.017453292519943295     3.232246950071204E-11    0.017453292519943295     3.3442877705686285E-11   0.017453292519943295     3.459698919905323E-11    0.017453292519943295     3.584258357015918E-11    0.017453292519943295     3.727598494362107E-11    0.017453292519943295     3.89973559084986E-11     0.017453292519943295     4.101781970492686E-11    0.017453292519943295     4.3458387510227986E-11   0.017453292519943295     4.6153080489471795E-11   0.017453292519943295     4.905091024733966E-11    0.017453292519943295     5.20716729128613E-11     0.017453292519943295     5.50593516651908E-11     0.017453292519943295     5.7922178563731235E-11   0.017453292519943295     6.063758837992123E-11    0.017453292519943295     6.314818969298707E-11    0.017453292519943295     6.54143300954602E-11     0.017453292519943295     6.741421223772423E-11    0.017453292519943295     6.921600221608823E-11    0.017453292519943295     7.067538218776187E-11    0.017453292519943295     7.198528233076434E-11    0.017453292519943295     7.313178572609869E-11    0.017453292519943295     7.425767283103064E-11    0.017453292519943295     7.541574962740581E-11    0.017453292519943295     7.671478118107715E-11    0.017453292519943295     7.817068566087457E-11    0.017453292519943295     7.981828645520448E-11    0.017453292519943295     8.172458941596272E-11    0.017453292519943295
0.03490658503988659       6.018203529508234E-12    0.03490658503988659      1.02365491266638E-11     0.03490658503988659      1.9393926049726116E-11   0.03490658503988659      3.020032016979239E-11    0.03490658503988659      4.113030139724458E-11    0.03490658503988659      5.133422723494246E-11    0.03490658503988659      6.267246109968936E-11    0.03490658503988659      7.341239313459287E-11    0.03490658503988659      8.361832776681885E-11    0.03490658503988659      9.267415032908526E-11    0.03490658503988659      1.0043841587836129E-10   0.03490658503988659      1.068480499233811E-10    0.03490658503988659      1.123031823778969E-10    0.03490658503988659      1.1723536553792013E-10   0.03490658503988659      1.2180837754058365E-10   0.03490658503988659      1.2615600992639188E-10   0.03490658503988659      1.3058676787265966E-10   0.03490658503988659      1.3527565024899093E-10   0.03490658503988659      1.4061087798911153E-10   0.03490658503988659      1.469495660523546E-10    0.03490658503988659      1.5435830990315904E-10   0.03490658503988659      1.6329289168848438E-10   0.03490658503988659      1.732031139891882E-10    0.03490658503988659      1.8388746128035912E-10   0.03490658503988659      1.9507855792009905E-10   0.03490658503988659      2.0622814653735638E-10   0.03490658503988659      2.1699757702380777E-10   0.03490658503988659      2.2728644516732513E-10   0.03490658503988659      2.368897518845449E-10    0.03490658503988659      2.4561014012764503E-10   0.03490658503988659      2.5336889548543044E-10   0.03490658503988659      2.603645709007736E-10    0.03490658503988659      2.6602502826000986E-10   0.03490658503988659      2.7106564973856143E-10   0.03490658503988659      2.7541708716727866E-10   0.03490658503988659      2.796192685240037E-10    0.03490658503988659      2.8387572956333597E-10   0.03490658503988659      2.886101153788151E-10    0.03490658503988659      2.939108314067449E-10    0.03490658503988659      2.999323685972616E-10    0.03490658503988659      3.0693716529916865E-10   0.03490658503988659
0.05235987755982988       5.193348138198178E-12    0.05235987755982988      9.084518760294389E-12    0.05235987755982988      1.730113738574432E-11    0.05235987755982988      2.6984247761038426E-11   0.05235987755982988      3.6806534268465115E-11   0.05235987755982988      4.6004609499721626E-11   0.05235987755982988      5.626245636015743E-11    0.05235987755982988      6.602573992932073E-11    0.05235987755982988      7.533217336159751E-11    0.05235987755982988      8.361071794864988E-11    0.05235987755982988      9.072046216295304E-11    0.05235987755982988      9.658444436034966E-11    0.05235987755982988      1.015541496994384E-10    0.05235987755982988      1.0601418179409372E-10   0.05235987755982988      1.1011824042513088E-10   0.05235987755982988      1.1398580666265075E-10   0.05235987755982988      1.1791289328911443E-10   0.05235987755982988      1.2205895910774251E-10   0.05235987755982988      1.2679408533400561E-10   0.05235987755982988      1.3244708349281324E-10   0.05235987755982988      1.390906801932607E-10    0.05235987755982988      1.4712619760736257E-10   0.05235987755982988      1.5607456131198184E-10   0.05235987755982988      1.657405268379203E-10    0.05235987755982988      1.7587313267276487E-10   0.05235987755982988      1.8597313785954527E-10   0.05235987755982988      1.957225786129709E-10    0.05235987755982988      2.0501909442343165E-10   0.05235987755982988      2.1368233974263856E-10   0.05235987755982988      2.2153294382474447E-10   0.05235987755982988      2.2851096160229711E-10   0.05235987755982988      2.3480408123489053E-10   0.05235987755982988      2.3990548597087843E-10   0.05235987755982988      2.444688525455984E-10    0.05235987755982988      2.484308594652302E-10    0.05235987755982988      2.522741496800346E-10    0.05235987755982988      2.5617716960534835E-10   0.05235987755982988      2.6050256236929364E-10   0.05235987755982988      2.653203716032933E-10    0.05235987755982988      2.7076119548342E-10      0.05235987755982988      2.770505638596478E-10    0.05235987755982988
0.06981317007977318       1.4982952133601867E-12   0.06981317007977318      2.920719595134314E-12    0.06981317007977318      5.471695149768873E-12    0.06981317007977318      8.482208297786816E-12    0.06981317007977318      1.1593678620041712E-11   0.06981317007977318      1.4572039110485153E-11   0.06981317007977318      1.7984252339073855E-11   0.06981317007977318      2.132748259166111E-11    0.06981317007977318      2.4585700129613753E-11   0.06981317007977318      2.753055738395366E-11    0.06981317007977318      3.008140588195083E-11    0.06981317007977318      3.2163871065847416E-11   0.06981317007977318      3.3875699580780894E-11   0.06981317007977318      3.53338105271492E-11     0.06981317007977318      3.659318709200298E-11    0.06981317007977318      3.7709938478181694E-11   0.06981317007977318      3.88099965145035E-11     0.06981317007977318      3.997299888478898E-11    0.06981317007977318      4.1356638448127356E-11   0.06981317007977318      4.308687431447383E-11    0.06981317007977318      4.5209172377487955E-11   0.06981317007977318      4.784785384102403E-11    0.06981317007977318      5.086020026811393E-11    0.06981317007977318      5.415663212808876E-11    0.06981317007977318      5.762401539201097E-11    0.06981317007977318      6.107957540580181E-11    0.06981317007977318      6.438420584175377E-11    0.06981317007977318      6.748486129938872E-11    0.06981317007977318      7.031615795682119E-11    0.06981317007977318      7.282100475258804E-11    0.06981317007977318      7.500393544201468E-11    0.06981317007977318      7.695461226902687E-11    0.06981317007977318      7.853845398938269E-11    0.06981317007977318      7.999242067395551E-11    0.06981317007977318      8.131209501842201E-11    0.06981317007977318      8.265023024885125E-11    0.06981317007977318      8.40567629799166E-11     0.06981317007977318      8.561644490842673E-11    0.06981317007977318      8.731786432193471E-11    0.06981317007977318      8.918588460348166E-11    0.06981317007977318      9.126428668608279E-11    0.06981317007977318
0.08726646259971647       2.1120615761567663E-12   0.08726646259971647      3.5894904412287244E-12   0.08726646259971647      7.404941280586434E-12    0.08726646259971647      1.1732269150437458E-11   0.08726646259971647      1.5941898569797745E-11   0.08726646259971647      1.9693569550175484E-11   0.08726646259971647      2.3711985700657742E-11   0.08726646259971647      2.735879275739429E-11    0.08726646259971647      3.073265818892337E-11    0.08726646259971647      3.368372238156546E-11    0.08726646259971647      3.622901009966434E-11    0.08726646259971647      3.841023901596047E-11    0.08726646259971647      4.039084244773631E-11    0.08726646259971647      4.2327826353006354E-11   0.08726646259971647      4.4244810025619624E-11   0.08726646259971647      4.6145914810610553E-11   0.08726646259971647      4.808573321519462E-11    0.08726646259971647      5.007927226263892E-11    0.08726646259971647      5.222331128950426E-11    0.08726646259971647      5.462556331349168E-11    0.08726646259971647      5.729631572291364E-11    0.08726646259971647      6.042755056736047E-11    0.08726646259971647      6.38228091326232E-11     0.08726646259971647      6.746061668226051E-11    0.08726646259971647      7.13135319651493E-11     0.08726646259971647      7.521598829073845E-11    0.08726646259971647      7.909654196723627E-11    0.08726646259971647      8.29326171481454E-11     0.08726646259971647      8.664138644230319E-11    0.08726646259971647      9.010969657270922E-11    0.08726646259971647      9.324927437832185E-11    0.08726646259971647      9.60672042235131E-11     0.08726646259971647      9.829385092006373E-11    0.08726646259971647      1.001585994140114E-10    0.08726646259971647      1.0162725442954199E-10   0.08726646259971647      1.029210104661643E-10    0.08726646259971647      1.0415873850138363E-10   0.08726646259971647      1.0555486886642641E-10   0.08726646259971647      1.0721910037178173E-10   0.08726646259971647      1.0925097203711185E-10   0.08726646259971647      1.1179314766076535E-10   0.08726646259971647
0.10471975511965977       3.4019039624325312E-12   0.10471975511965977      6.1170678147992825E-12   0.10471975511965977      1.286498826654854E-11    0.10471975511965977      2.0563194148160304E-11   0.10471975511965977      2.8141181160154522E-11   0.10471975511965977      3.5004752626866735E-11   0.10471975511965977      4.242851233764742E-11    0.10471975511965977      4.928453386566444E-11    0.10471975511965977      5.5685323913615376E-11   0.10471975511965977      6.131173175611449E-11    0.10471975511965977      6.616339361474112E-11    0.10471975511965977      7.026966920359424E-11    0.10471975511965977      7.392907342528498E-11    0.10471975511965977      7.742389276092818E-11    0.10471975511965977      8.081778208224252E-11    0.10471975511965977      8.413413198110127E-11    0.10471975511965977      8.750465414532787E-11    0.10471975511965977      9.096915054923894E-11    0.10471975511965977      9.473727479013343E-11    0.10471975511965977      9.900862744848149E-11    0.10471975511965977      1.038230864560233E-10    0.10471975511965977      1.0950231823596606E-10   0.10471975511965977      1.157237216836828E-10    0.10471975511965977      1.2241045680938444E-10   0.10471975511965977      1.2946800678026489E-10   0.10471975511965977      1.3660103759335025E-10   0.10471975511965977      1.436463132284333E-10    0.10471975511965977      1.505650940288657E-10    0.10471975511965977      1.572181801636187E-10    0.10471975511965977      1.634218597873372E-10    0.10471975511965977      1.6905155025894993E-10   0.10471975511965977      1.7415043029961233E-10   0.10471975511965977      1.7824758136143801E-10   0.10471975511965977      1.8175872275339525E-10   0.10471975511965977      1.8461234014030038E-10   0.10471975511965977      1.871803022207914E-10    0.10471975511965977      1.8964435570235318E-10   0.10471975511965977      1.92355830187787E-10     0.10471975511965977      1.9546144751755192E-10   0.10471975511965977      1.9913998617570994E-10   0.10471975511965977      2.0363054850185757E-10   0.10471975511965977
0.12217304763960307       2.302249191656492E-12    0.12217304763960307      3.9428734522053315E-12   0.12217304763960307      9.334352370300948E-12    0.12217304763960307      1.538477171210901E-11    0.12217304763960307      2.1293562553819346E-11   0.12217304763960307      2.659530440552187E-11    0.12217304763960307      3.225805592859731E-11    0.12217304763960307      3.7458913944170613E-11   0.12217304763960307      4.227431760005374E-11    0.12217304763960307      4.648583138094133E-11    0.12217304763960307      5.012548793981222E-11    0.12217304763960307      5.3231124987981243E-11   0.12217304763960307      5.6047040020435575E-11   0.12217304763960307      5.878599796643125E-11    0.12217304763960307      6.14838376149281E-11     0.12217304763960307      6.413383874829381E-11    0.12217304763960307      6.681176684949155E-11    0.12217304763960307      6.952210522741018E-11    0.12217304763960307      7.240871730561288E-11    0.12217304763960307      7.561545345242806E-11    0.12217304763960307      7.917796436028973E-11    0.12217304763960307      8.333994056019234E-11    0.12217304763960307      8.78936672170095E-11     0.12217304763960307      9.27909952072496E-11     0.12217304763960307      9.797871948012184E-11    0.12217304763960307      1.0327308309529166E-10   0.12217304763960307      1.0856447152206724E-10   0.12217304763960307      1.1384018760969545E-10   0.12217304763960307      1.1899786439348582E-10   0.12217304763960307      1.2388496627718114E-10   0.12217304763960307      1.2838498424677797E-10   0.12217304763960307      1.324976358704676E-10    0.12217304763960307      1.3582298193466832E-10   0.12217304763960307      1.3864784222772372E-10   0.12217304763960307      1.4089240201988772E-10   0.12217304763960307      1.4282440137591415E-10   0.12217304763960307      1.4459559719514008E-10   0.12217304763960307      1.4648445945906478E-10   0.12217304763960307      1.4862430760802584E-10   0.12217304763960307      1.5119493234020646E-10   0.12217304763960307      1.544050759564834E-10    0.12217304763960307
0.13962634015954636       2.168332586830762E-12    0.13962634015954636      8.72000723680542E-13     0.13962634015954636      6.052175767028971E-13    0.13962634015954636      2.2390541088763235E-12   0.13962634015954636      3.8496701336103025E-12   0.13962634015954636      5.271526842700333E-12    0.13962634015954636      6.6952525323005454E-12   0.13962634015954636      7.929820003856329E-12    0.13962634015954636      8.946125451504468E-12    0.13962634015954636      9.683409419818342E-12    0.13962634015954636      1.0171915402870483E-11   0.13962634015954636      1.0465755006486367E-11   0.13962634015954636      1.0691426756553969E-11   0.13962634015954636      1.0964195747992587E-11   0.13962634015954636      1.133920899378237E-11    0.13962634015954636      1.1828957375972662E-11   0.13962634015954636      1.2428892350240955E-11   0.13962634015954636      1.3092966552643028E-11   0.13962634015954636      1.3812337172665804E-11   0.13962634015954636      1.457616301777873E-11    0.13962634015954636      1.5379222209875173E-11   0.13962634015954636      1.6253844692138047E-11   0.13962634015954636      1.715060303819087E-11    0.13962634015954636      1.8035326970757838E-11   0.13962634015954636      1.8902219941237596E-11   0.13962634015954636      1.971992779717773E-11    0.13962634015954636      2.0504397189668377E-11   0.13962634015954636      2.131338638530381E-11    0.13962634015954636      2.2190093554502842E-11   0.13962634015954636      2.3151379293680958E-11   0.13962634015954636      2.418763940190471E-11    0.13962634015954636      2.5277803259394493E-11   0.13962634015954636      2.626301891006002E-11    0.13962634015954636      2.713740706867852E-11    0.13962634015954636      2.780607888582326E-11    0.13962634015954636      2.826293766353383E-11    0.13962634015954636      2.852877955378987E-11    0.13962634015954636      2.8651317972025764E-11   0.13962634015954636      2.8689723926702274E-11   0.13962634015954636      2.8738593205819498E-11   0.13962634015954636      2.890063032744982E-11    0.13962634015954636
0.15707963267948966       3.774075723315948E-12    0.15707963267948966      5.050069629388238E-12    0.15707963267948966      7.6641548661434E-12      0.15707963267948966      1.1104226683937512E-11   0.15707963267948966      1.488415839974196E-11    0.15707963267948966      1.8680234030652683E-11   0.15707963267948966      2.3152648488359423E-11   0.15707963267948966      2.754476389138831E-11    0.15707963267948966      3.181399906449062E-11    0.15707963267948966      3.562452818435472E-11    0.15707963267948966      3.882043746678709E-11    0.15707963267948966      4.13245115130192E-11     0.15707963267948966      4.326541375660418E-11    0.15707963267948966      4.4829304544749273E-11   0.15707963267948966      4.613935088437958E-11    0.15707963267948966      4.731368325766146E-11    0.15707963267948966      4.855710874384491E-11    0.15707963267948966      5.000875616306516E-11    0.15707963267948966      5.1872749071446195E-11   0.15707963267948966      5.4312978352125873E-11   0.15707963267948966      5.734497695439742E-11    0.15707963267948966      6.112948633673119E-11    0.15707963267948966      6.536932230668637E-11    0.15707963267948966      6.992382132343061E-11    0.15707963267948966      7.462020836033205E-11    0.15707963267948966      7.914109363104912E-11    0.15707963267948966      8.331352467646744E-11    0.15707963267948966      8.706871948840672E-11    0.15707963267948966      9.034547206418127E-11    0.15707963267948966      9.312504258641702E-11    0.15707963267948966      9.546893002542049E-11    0.15707963267948966      9.755696145140105E-11    0.15707963267948966      9.926909796973093E-11    0.15707963267948966      1.0095613627959324E-10   0.15707963267948966      1.0262129953703436E-10   0.15707963267948966      1.0445986878863694E-10   0.15707963267948966      1.064951094959023E-10    0.15707963267948966      1.088077998068928E-10    0.15707963267948966      1.113485167256361E-10    0.15707963267948966      1.1407384991315252E-10   0.15707963267948966      1.170144079751724E-10    0.15707963267948966
