% Model:              Numerators_rectangularDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 17 2025, 11:49
% Dimension:          1
% Nodes:              1001
% Expressions:        40
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      2.1490939102710258E-16   0.006283185307179587     1.9086462295955394E-16   0.006283185307179587     1.695038977897785E-16    0.006283185307179587     1.515917959488182E-16    0.006283185307179587     1.3981121688933913E-16   0.006283185307179587     1.349370265735045E-16    0.006283185307179587     1.3814656216251866E-16   0.006283185307179587     1.4404277049150256E-16   0.006283185307179587     1.5137691070608627E-16   0.006283185307179587     1.5881612654168886E-16   0.006283185307179587     1.668178209067063E-16    0.006283185307179587     1.7511959321089105E-16   0.006283185307179587     1.8371232375662437E-16   0.006283185307179587     1.9272561972725482E-16   0.006283185307179587     2.017846929834201E-16    0.006283185307179587     2.113640389778829E-16    0.006283185307179587     2.2121778679311957E-16   0.006283185307179587     2.313132453921301E-16    0.006283185307179587     2.42365015664437E-16     0.006283185307179587     2.528694169625993E-16    0.006283185307179587
0.012566370614359173      3.918024557522643E-16    0.012566370614359173     3.479884489763218E-16    0.012566370614359173     3.090638052218168E-16    0.012566370614359173     2.7642481065221904E-16   0.012566370614359173     2.549614118515432E-16    0.012566370614359173     2.460893329058754E-16    0.012566370614359173     2.5195515065426362E-16   0.012566370614359173     2.6271944786177034E-16   0.012566370614359173     2.761045358205757E-16    0.012566370614359173     2.8967979788103406E-16   0.012566370614359173     3.042800974588879E-16    0.012566370614359173     3.1942453698308996E-16   0.012566370614359173     3.350983489063311E-16    0.012566370614359173     3.5153586442869317E-16   0.012566370614359173     3.6805353847392875E-16   0.012566370614359173     3.8551700543307783E-16   0.012566370614359173     4.034753228942085E-16    0.012566370614359173     4.218704243503692E-16    0.012566370614359173     4.4200439415155903E-16   0.012566370614359173     4.611365597274357E-16    0.012566370614359173
0.01884955592153876       1.6281310708590076E-16   0.01884955592153876      1.4462758894279665E-16   0.01884955592153876      1.2846935175539665E-16   0.01884955592153876      1.1492175697301982E-16   0.01884955592153876      1.0601483813764511E-16   0.01884955592153876      1.0234058787139815E-16   0.01884955592153876      1.0479053179151008E-16   0.01884955592153876      1.0927609598509466E-16   0.01884955592153876      1.1484955036895472E-16   0.01884955592153876      1.205000476861719E-16    0.01884955592153876      1.2657582830881659E-16   0.01884955592153876      1.3287378197789767E-16   0.01884955592153876      1.3939019986685396E-16   0.01884955592153876      1.4622004262323842E-16   0.01884955592153876      1.5307920980222558E-16   0.01884955592153876      1.6032771210406063E-16   0.01884955592153876      1.6777507897522313E-16   0.01884955592153876      1.753991846012635E-16    0.01884955592153876      1.8374000523865094E-16   0.01884955592153876      1.9165994379810442E-16   0.01884955592153876
0.025132741228718346      4.919771445873839E-19    0.025132741228718346     4.3283429155087376E-19   0.025132741228718346     3.801757572685907E-19    0.025132741228718346     3.358484520451187E-19    0.025132741228718346     3.056582912093759E-19    0.025132741228718346     2.9123947186522484E-19   0.025132741228718346     2.94947965775898E-19     0.025132741228718346     3.0445248529239267E-19   0.025132741228718346     3.1707147281442367E-19   0.025132741228718346     3.297073221041365E-19    0.025132741228718346     3.434684519183539E-19    0.025132741228718346     3.579390012065497E-19    0.025132741228718346     3.728857872090452E-19    0.025132741228718346     3.8873713018118106E-19   0.025132741228718346     4.046795941650908E-19    0.025132741228718346     4.217888244525771E-19    0.025132741228718346     4.396422993294001E-19    0.025132741228718346     4.58175293904587E-19     0.025132741228718346     4.788837558833661E-19    0.025132741228718346     4.986023253666893E-19    0.025132741228718346
0.031415926535897934      1.0869888473443827E-16   0.03141592653589793      9.655761612364525E-17    0.03141592653589793      8.577379379263085E-17    0.03141592653589793      7.67324999418149E-17     0.03141592653589793      7.079241870136493E-17    0.03141592653589793      6.834488230185902E-17    0.03141592653589793      6.998896924355373E-17    0.03141592653589793      7.29932540040104E-17     0.03141592653589793      7.672631933259094E-17    0.03141592653589793      8.051396280642834E-17    0.03141592653589793      8.458647833241165E-17    0.03141592653589793      8.881379344969765E-17    0.03141592653589793      9.318905103534638E-17    0.03141592653589793      9.777889445891641E-17    0.03141592653589793      1.023918788017891E-16    0.03141592653589793      1.072709300089074E-16    0.03141592653589793      1.1229112155739626E-16   0.03141592653589793      1.1743485813614032E-16   0.03141592653589793      1.2306478426157667E-16   0.03141592653589793      1.2841826910245838E-16   0.03141592653589793
0.03769911184307752       1.1170495826648878E-16   0.037699111843077525     9.928264850695023E-17    0.037699111843077525     8.824748703777352E-17    0.037699111843077525     7.899918927556365E-17    0.037699111843077525     7.293199309679988E-17    0.037699111843077525     7.045411885472226E-17    0.037699111843077525     7.218344490080688E-17    0.037699111843077525     7.531182106034988E-17    0.037699111843077525     7.918831613344483E-17    0.037699111843077525     8.311888521701229E-17    0.037699111843077525     8.734137546411236E-17    0.037699111843077525     9.171830982284086E-17    0.037699111843077525     9.624541470993762E-17    0.037699111843077525     1.009878151705996E-16    0.037699111843077525     1.057470617963654E-16    0.037699111843077525     1.1077562570326111E-16   0.037699111843077525     1.1593924163940485E-16   0.037699111843077525     1.2122255354761935E-16   0.037699111843077525     1.269973625820769E-16    0.037699111843077525     1.3248028277126972E-16   0.037699111843077525
0.0439822971502571        6.321077245269836E-18    0.0439822971502571       5.632828353661315E-18    0.0439822971502571       5.021066342194719E-18    0.0439822971502571       4.509555363651404E-18    0.0439822971502571       4.1763224412099165E-18   0.0439822971502571       4.046195863409019E-18    0.0439822971502571       4.154778836102453E-18    0.0439822971502571       4.34258228311848E-18     0.0439822971502571       4.572418014908036E-18    0.0439822971502571       4.804380188869394E-18    0.0439822971502571       5.052439451471644E-18    0.0439822971502571       5.30785442064947E-18     0.0439822971502571       5.570974573479478E-18    0.0439822971502571       5.844535783568224E-18    0.0439822971502571       6.116506752723145E-18    0.0439822971502571       6.4026060191078546E-18   0.0439822971502571       6.693107859215967E-18    0.0439822971502571       6.988137628696501E-18    0.0439822971502571       7.308361525254239E-18    0.0439822971502571       7.609669395520993E-18    0.0439822971502571
0.05026548245743669       4.262998331707543E-17    0.05026548245743669      3.7808458130009666E-17   0.05026548245743669      3.352539946930389E-17    0.05026548245743669      2.992994218402771E-17    0.05026548245743669      2.75559215600082E-17     0.05026548245743669      2.6551966308888068E-17   0.05026548245743669      2.7148013397566587E-17   0.05026548245743669      2.8275744007530763E-17   0.05026548245743669      2.968892033351351E-17    0.05026548245743669      3.112321107019616E-17    0.05026548245743669      3.266977508630112E-17    0.05026548245743669      3.4278022206521283E-17   0.05026548245743669      3.5945104392679067E-17   0.05026548245743669      3.7698198282758153E-17   0.05026548245743669      3.946547662268688E-17    0.05026548245743669      4.1337779273690824E-17   0.05026548245743669      4.3270442862819335E-17   0.05026548245743669      4.525554610436304E-17    0.05026548245743669      4.7434796199239716E-17   0.05026548245743669      4.951112186199454E-17    0.05026548245743669
0.05654866776461628       8.500647541176085E-17    0.05654866776461628      7.54763423121272E-17     0.05654866776461628      6.700828086304021E-17    0.05654866776461628      5.990533038604048E-17    0.05654866776461628      5.522921300137661E-17    0.05654866776461628      5.3284976754570896E-17   0.05654866776461628      5.453550169342431E-17    0.05654866776461628      5.684827111035326E-17    0.05654866776461628      5.972905687797247E-17    0.05654866776461628      6.265000905139929E-17    0.05654866776461628      6.579335863733166E-17    0.05654866776461628      6.905394565558663E-17    0.05654866776461628      7.242939133733962E-17    0.05654866776461628      7.596943627394274E-17    0.05654866776461628      7.952817003298993E-17    0.05654866776461628      8.32909317021724E-17     0.05654866776461628      8.716068421514297E-17    0.05654866776461628      9.112491058194214E-17    0.05654866776461628      9.546514044215678E-17    0.05654866776461628      9.958947791516988E-17    0.05654866776461628
