% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 15 2025, 09:19
% Dimension:          1
% Nodes:              361
% Expressions:        22
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0.19198621771937624       8.59839794723501E-9      0.19198621771937624      8.600533817453659E-9     0.19198621771937624      8.598405964787054E-9     0.19198621771937624      8.599001206403475E-9     0.19198621771937624      8.603524805617299E-9     0.19198621771937624      8.60813073692755E-9      0.19198621771937624      8.60239018814057E-9      0.19198621771937624      8.602879123722642E-9     0.19198621771937624      8.605848649252515E-9     0.19198621771937624      8.601247403791551E-9     0.19198621771937624      8.605329615983104E-9     0.19198621771937624
0.20943951023931953       9.371906680155712E-9     0.2094395102393195       9.37667006557385E-9      0.2094395102393195       9.374670520496297E-9     0.2094395102393195       9.372973920396913E-9     0.2094395102393195       9.370695001929356E-9     0.2094395102393195       9.371326300496834E-9     0.2094395102393195       9.369488485513112E-9     0.2094395102393195       9.370648410676091E-9     0.2094395102393195       9.374683035506631E-9     0.2094395102393195       9.36773293424643E-9      0.2094395102393195       9.37487643884971E-9      0.2094395102393195
0.22689280275926285       1.0140786901765294E-8    0.22689280275926285      1.0144558717287326E-8    0.22689280275926285      1.0135368870286334E-8    0.22689280275926285      1.0142764297551796E-8    0.22689280275926285      1.0141131909358426E-8    0.22689280275926285      1.0143948084030575E-8    0.22689280275926285      1.0143091052948486E-8    0.22689280275926285      1.013737815129697E-8     0.22689280275926285      1.014191711069828E-8     0.22689280275926285      1.0139666749416193E-8    0.22689280275926285      1.0140032604699372E-8    0.22689280275926285
0.24434609527920614       1.0908417102809287E-8    0.24434609527920614      1.0900014997871927E-8    0.24434609527920614      1.0905508685127024E-8    0.24434609527920614      1.0912750495271465E-8    0.24434609527920614      1.0910810113440775E-8    0.24434609527920614      1.0909529956369656E-8    0.24434609527920614      1.0911638389676339E-8    0.24434609527920614      1.0911293857793156E-8    0.24434609527920614      1.0911879938871317E-8    0.24434609527920614      1.090993613316341E-8     0.24434609527920614      1.0916109478420138E-8    0.24434609527920614
0.2617993877991494        1.1669419988870953E-8    0.2617993877991494       1.1661154315806545E-8    0.2617993877991494       1.1659735568344746E-8    0.2617993877991494       1.1667920450817636E-8    0.2617993877991494       1.1673038304793651E-8    0.2617993877991494       1.167317754609402E-8     0.2617993877991494       1.1667507381928022E-8    0.2617993877991494       1.1668387247153284E-8    0.2617993877991494       1.1676665202404766E-8    0.2617993877991494       1.1672991178753348E-8    0.2617993877991494       1.1668561851669605E-8    0.2617993877991494
0.2792526803190927        1.2429197118210482E-8    0.2792526803190927       1.2427203009088681E-8    0.2792526803190927       1.2425065544406352E-8    0.2792526803190927       1.243396381307765E-8     0.2792526803190927       1.2429720747424832E-8    0.2792526803190927       1.2435384971030867E-8    0.2792526803190927       1.2434295337085978E-8    0.2792526803190927       1.2427482483792598E-8    0.2792526803190927       1.2429027979260693E-8    0.2792526803190927       1.2432278248148636E-8    0.2792526803190927       1.2428145618122221E-8    0.2792526803190927
0.29670597283903605       1.3185517426528843E-8    0.2967059728390361       1.3181637266182503E-8    0.2967059728390361       1.3183599214292985E-8    0.2967059728390361       1.3193848026898221E-8    0.2967059728390361       1.3185892803238292E-8    0.2967059728390361       1.3181956772431865E-8    0.2967059728390361       1.3186700937717722E-8    0.2967059728390361       1.3188319061440633E-8    0.2967059728390361       1.3183297396051397E-8    0.2967059728390361       1.3184996527165357E-8    0.2967059728390361       1.31887178149794E-8      0.2967059728390361
0.3141592653589793        1.3931282819120098E-8    0.3141592653589793       1.3932713317888852E-8    0.3141592653589793       1.3935280263867368E-8    0.3141592653589793       1.3933893116692194E-8    0.3141592653589793       1.3937209783879964E-8    0.3141592653589793       1.3934975899238183E-8    0.3141592653589793       1.3929911545405505E-8    0.3141592653589793       1.3935376054511023E-8    0.3141592653589793       1.393564390902142E-8     0.3141592653589793       1.393217963669125E-8     0.3141592653589793       1.3934723131072652E-8    0.3141592653589793
0.3316125578789226        1.4681151663410171E-8    0.3316125578789226       1.4678136616576856E-8    0.3316125578789226       1.4676656088974648E-8    0.3316125578789226       1.4681989209069425E-8    0.3316125578789226       1.4680996953563364E-8    0.3316125578789226       1.4679627544660138E-8    0.3316125578789226       1.4675112025303612E-8    0.3316125578789226       1.4675315961948314E-8    0.3316125578789226       1.4677451979485598E-8    0.3316125578789226       1.4674725191314146E-8    0.3316125578789226       1.4675539279042205E-8    0.3316125578789226
0.3490658503988659        1.5421939452412603E-8    0.3490658503988659       1.541761581565624E-8     0.3490658503988659       1.542445909207966E-8     0.3490658503988659       1.5425703657273824E-8    0.3490658503988659       1.542387387408025E-8     0.3490658503988659       1.5427809523244812E-8    0.3490658503988659       1.542913923783525E-8     0.3490658503988659       1.5423442677798862E-8    0.3490658503988659       1.5430844591646324E-8    0.3490658503988659       1.5430641788965625E-8    0.3490658503988659       1.542404657654181E-8     0.3490658503988659
