% Model:              RefIndices_sphereDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Nov 10 2025, 22:19
% Dimension:          1
% Nodes:              1001
% Expressions:        42
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      2.250192055160288E-17    0.006283185307179587     1.466633401082144E-16    0.006283185307179587     5.359741318601767E-16    0.006283185307179587     1.3936447773255353E-16   0.006283185307179587     7.972502462570226E-17    0.006283185307179587     1.009531936032088E-17    0.006283185307179587     3.252645966723474E-18    0.006283185307179587     1.0817045209946535E-17   0.006283185307179587     1.760642977856513E-18    0.006283185307179587     2.029291836504977E-18    0.006283185307179587     5.043751978824225E-18    0.006283185307179587     3.991029886639163E-19    0.006283185307179587     2.0621066035445465E-18   0.006283185307179587     2.9778118219681576E-18   0.006283185307179587     7.028399500114787E-20    0.006283185307179587     2.1541444961696776E-18   0.006283185307179587     1.8154009671705233E-18   0.006283185307179587     1.4770596868244176E-19   0.006283185307179587     2.11903316998159E-18     0.006283185307179587     1.0096773433637992E-18   0.006283185307179587     4.2607938024357697E-19   0.006283185307179587
0.012566370614359173      6.485379533483298E-17    0.012566370614359173     3.930490332572112E-16    0.012566370614359173     1.3232474173606474E-15   0.012566370614359173     3.140340234637085E-16    0.012566370614359173     1.623867801500436E-16    0.012566370614359173     1.840930304316857E-17    0.012566370614359173     5.209350366218275E-18    0.012566370614359173     1.5139239975686727E-17   0.012566370614359173     2.1245416272233275E-18   0.012566370614359173     2.0386614547063175E-18   0.012566370614359173     4.214379757948008E-18    0.012566370614359173     2.7274696823307096E-19   0.012566370614359173     1.0740357763189918E-18   0.012566370614359173     1.183577629049115E-18    0.012566370614359173     2.0776801065089917E-20   0.012566370614359173     4.062218113615134E-19    0.012566370614359173     2.1353855826583455E-19   0.012566370614359173     8.42134424425083E-21     0.012566370614359173     4.8460334905628455E-20   0.012566370614359173     4.1542561012237554E-21   0.012566370614359173     7.176890422227679E-22    0.012566370614359173
0.01884955592153876       8.058207382261215E-17    0.01884955592153876      4.212176562245976E-16    0.01884955592153876      1.1889846894543106E-15   0.01884955592153876      2.2875798453910024E-16   0.01884955592153876      9.187617919761902E-17    0.01884955592153876      7.653993919247151E-18    0.01884955592153876      1.4249725429724577E-18   0.01884955592153876      2.4331237990221707E-18   0.01884955592153876      1.5590306893973068E-19   0.01884955592153876      2.763835825757879E-20    0.01884955592153876      6.977501199311781E-21    0.01884955592153876      1.0949825255769814E-20   0.01884955592153876      1.8300274313230955E-19   0.01884955592153876      4.596371417053392E-19    0.01884955592153876      1.5286220513438165E-20   0.01884955592153876      6.224523586953821E-19    0.01884955592153876      5.996022087919324E-19    0.01884955592153876      5.173193567674238E-20    0.01884955592153876      7.428991254649337E-19    0.01884955592153876      3.3293648768634005E-19   0.01884955592153876      1.1987909498537405E-19   0.01884955592153876
0.025132741228718346      5.411642768694361E-17    0.025132741228718346     2.067747049554153E-16    0.025132741228718346     3.751202152233416E-16    0.025132741228718346     3.63304880231183E-17     0.025132741228718346     3.772509705897796E-18    0.025132741228718346     2.09669395322793E-20     0.025132741228718346     2.243469229285848E-19    0.025132741228718346     1.9698588976226573E-18   0.025132741228718346     5.277147228362427E-19    0.025132741228718346     8.02714727233091E-19     0.025132741228718346     2.1686355135796055E-18   0.025132741228718346     1.6984297843418683E-19   0.025132741228718346     7.358825511096701E-19    0.025132741228718346     7.975641367785268E-19    0.025132741228718346     1.2558707393864499E-20   0.025132741228718346     1.7864372636487034E-19   0.025132741228718346     4.669710365939219E-20    0.025132741228718346     1.3635127612902682E-22   0.025132741228718346     2.747071459508435E-20    0.025132741228718346     5.086874314130975E-20    0.025132741228718346     4.826243062252243E-20    0.025132741228718346
0.031415926535897934      1.49211115958392E-17     0.03141592653589793      1.783186270686008E-17    0.03141592653589793      1.986528466124166E-18    0.03141592653589793      1.827831041173451E-17    0.03141592653589793      2.7016262892601492E-17   0.03141592653589793      5.106798123832357E-18    0.03141592653589793      1.870493026370052E-18    0.03141592653589793      5.716867575908303E-18    0.03141592653589793      7.1872522320087595E-19   0.03141592653589793      4.822506878378928E-19    0.03141592653589793      5.103257676150462E-19    0.03141592653589793      9.550725538015434E-21    0.03141592653589793      6.592311447346929E-21    0.03141592653589793      1.323045704186221E-19    0.03141592653589793      7.872768471643838E-21    0.03141592653589793      3.9610572035338416E-19   0.03141592653589793      3.9988569926128487E-19   0.03141592653589793      3.183035902645921E-20    0.03141592653589793      3.610723801831489E-19    0.03141592653589793      1.0793221081159679E-19   0.03141592653589793      1.6624760267868717E-20   0.03141592653589793
0.03769911184307752       1.405498492995248E-19    0.037699111843077525     3.387921591244865E-17    0.037699111843077525     3.0034757727986874E-16   0.037699111843077525     1.0404056876545627E-16   0.037699111843077525     5.711682406396585E-17    0.037699111843077525     5.257389915873434E-18    0.037699111843077525     8.499503007719529E-19    0.037699111843077525     8.134721520145352E-19    0.037699111843077525     3.3091060797409673E-21   0.037699111843077525     8.398690527119892E-20    0.037699111843077525     6.905191566058806E-19    0.037699111843077525     8.525493877301591E-20    0.037699111843077525     5.132521964699046E-19    0.037699111843077525     6.324166527859416E-19    0.037699111843077525     9.733819041663319E-21    0.037699111843077525     9.142740211346672E-20    0.037699111843077525     5.192844251557131E-21    0.037699111843077525     2.8407095516962837E-21   0.037699111843077525     1.4525581171534266E-19   0.037699111843077525     1.2901765061016542E-19   0.037699111843077525     6.940509944036748E-20    0.037699111843077525
0.0439822971502571        1.3532439530647492E-17   0.0439822971502571       1.3911600457320156E-16   0.0439822971502571       4.944350723400735E-16    0.0439822971502571       8.43620752933675E-17     0.0439822971502571       1.939501979924003E-17    0.0439822971502571       2.9796968061579875E-19   0.0439822971502571       7.45237221784676E-20     0.0439822971502571       1.5657039251815968E-18   0.0439822971502571       4.610442530683454E-19    0.0439822971502571       5.867296281365048E-19    0.0439822971502571       1.087973299128377E-18    0.0439822971502571       3.97956729123213E-20     0.0439822971502571       2.0502472419500936E-20   0.0439822971502571       2.8868626198537864E-20   0.0439822971502571       4.4189653441032544E-21   0.0439822971502571       3.0822704774591654E-19   0.0439822971502571       2.9767860098538635E-19   0.0439822971502571       1.7027266876460856E-20   0.0439822971502571       1.1897347692272797E-19   0.0439822971502571       8.732604976046464E-21    0.0439822971502571       4.360115138271336E-21    0.0439822971502571
0.05026548245743669       2.8094114412044553E-17   0.05026548245743669      1.407338304777807E-16    0.05026548245743669      2.2618483422604554E-16   0.05026548245743669      7.826733892984098E-18    0.05026548245743669      2.063204813990422E-18    0.05026548245743669      1.9949402512416987E-18   0.05026548245743669      1.117372175880136E-18    0.05026548245743669      3.45352679257896E-18     0.05026548245743669      3.0691172812729314E-19   0.05026548245743669      5.779598157105959E-20    0.05026548245743669      3.0609469888599664E-20   0.05026548245743669      3.0769491474873556E-20   0.05026548245743669      3.439113413150996E-19    0.05026548245743669      5.062863038626094E-19    0.05026548245743669      7.788424003323746E-21    0.05026548245743669      5.145585260034363E-20    0.05026548245743669      3.425779247591569E-21    0.05026548245743669      8.354758251947179E-21    0.05026548245743669      2.309228182450982E-19    0.05026548245743669      1.252182288437402E-19    0.05026548245743669      3.359375276983384E-20    0.05026548245743669
0.05654866776461628       2.3072418814646387E-17   0.05654866776461628      4.499065107605261E-17    0.05654866776461628      1.8034502534898807E-18   0.05654866776461628      2.129380454819122E-17    0.05654866776461628      3.049007903081045E-17    0.05654866776461628      3.9929760127927674E-18   0.05654866776461628      6.29215078401708E-19     0.05654866776461628      2.7738605326824194E-19   0.05654866776461628      3.448044427061408E-20    0.05654866776461628      2.79829455514471E-19     0.05654866776461628      1.0007551931550972E-18   0.05654866776461628      6.546172882986291E-20    0.05654866776461628      9.043456354695174E-20    0.05654866776461628      3.0831150045048303E-21   0.05654866776461628      3.427171173835735E-21    0.05654866776461628      2.5302471095223055E-19   0.05654866776461628      2.230218319647641E-19    0.05654866776461628      8.555626672960686E-21    0.05654866776461628      1.0701514894969818E-20   0.05654866776461628      1.5567320520574605E-20   0.05654866776461628      3.364979843239166E-20    0.05654866776461628
