% Model:              TmpHorizontal.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 20 2025, 22:08
% Dimension:          1
% Nodes:              1001
% Expressions:        82
% Description:        Radiation pattern
% theta                   emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle            emw.normEfar^2           Azimuth angle
0.5215043804959058        7.338820080020866E-13    0.5215043804959058       3.8421010698399173E-13   0.5215043804959058       5.659906841321412E-13    0.5215043804959058       1.1707717114837396E-12   0.5215043804959058       1.628498111868991E-12    0.5215043804959058       1.2533175754463806E-12   0.5215043804959058       3.5979314863077074E-13   0.5215043804959058       5.039553895311323E-14    0.5215043804959058       9.462705839933E-13       0.5215043804959058       2.2243371131037127E-12   0.5215043804959058       2.2957092112206477E-12   0.5215043804959058       1.1268839010549634E-12   0.5215043804959058       2.926524394759642E-13    0.5215043804959058       8.601270794020238E-13    0.5215043804959058       1.9787470423087326E-12   0.5215043804959058       2.159707130770393E-12    0.5215043804959058       1.077771037826838E-12    0.5215043804959058       1.4438689682955768E-13   0.5215043804959058       1.825553010191076E-13    0.5215043804959058       8.25737199067831E-13     0.5215043804959058       5.190013613456084E-13    0.5215043804959058       1.517092827296679E-14    0.5215043804959058       1.7034861124503107E-15   0.5215043804959058       1.1965040835760395E-16   0.5215043804959058       1.2834013952966822E-16   0.5215043804959058       1.8291762469538297E-16   0.5215043804959058       1.745253508359162E-16    0.5215043804959058       1.628312185698465E-16    0.5215043804959058       1.9560714853947916E-16   0.5215043804959058       2.9257432896270914E-16   0.5215043804959058       4.579746142596378E-16    0.5215043804959058       6.987741959492471E-16    0.5215043804959058       1.0068595028795035E-15   0.5215043804959058       1.3669588540653182E-15   0.5215043804959058       1.7633532785882555E-15   0.5215043804959058       2.2016076547420945E-15   0.5215043804959058       2.6921928255317612E-15   0.5215043804959058       3.239017996915288E-15    0.5215043804959058       3.824315802755939E-15    0.5215043804959058       4.436064943539085E-15    0.5215043804959058       5.094206538099837E-15    0.5215043804959058
0.5277875658030853        1.0104060908896164E-12   0.5277875658030853       3.459654001777492E-13    0.5277875658030853       2.0102177583060111E-13   0.5277875658030853       6.031379035466721E-13    0.5277875658030853       1.1006025553332032E-12   0.5277875658030853       1.0185205798880571E-12   0.5277875658030853       3.55179744832695E-13     0.5277875658030853       3.6731380655347E-14      0.5277875658030853       8.882831697234716E-13    0.5277875658030853       2.366437685378648E-12    0.5277875658030853       2.7510225035189273E-12   0.5277875658030853       1.5691580143868143E-12   0.5277875658030853       3.8098380936826733E-13   0.5277875658030853       6.636937439979395E-13    0.5277875658030853       1.8517363950077742E-12   0.5277875658030853       2.1731458482321065E-12   0.5277875658030853       1.0581025447343606E-12   0.5277875658030853       8.182681356562471E-14    0.5277875658030853       2.9433003670195765E-13   0.5277875658030853       1.105452467640725E-12    0.5277875658030853       6.107157763907086E-13    0.5277875658030853       1.7977874585173836E-14   0.5277875658030853       2.404968285962569E-15    0.5277875658030853       5.340862949983661E-16    0.5277875658030853       4.741843504731019E-16    0.5277875658030853       4.697937504186747E-16    0.5277875658030853       3.9906518340399306E-16   0.5277875658030853       3.2646077447792297E-16   0.5277875658030853       3.074110696626404E-16    0.5277875658030853       3.6433047705550696E-16   0.5277875658030853       5.012571920560227E-16    0.5277875658030853       7.214169125929842E-16    0.5277875658030853       1.0125976081578275E-15   0.5277875658030853       1.3570610588776034E-15   0.5277875658030853       1.7316779391715053E-15   0.5277875658030853       2.138690188725879E-15    0.5277875658030853       2.5843214492675993E-15   0.5277875658030853       3.0671844846476185E-15   0.5277875658030853       3.5642457963293295E-15   0.5277875658030853       4.056911561853454E-15    0.5277875658030853       4.557217363699991E-15    0.5277875658030853
0.5340707511102648        1.1632588872744564E-12   0.5340707511102648       3.3055640126385973E-13   0.5340707511102648       2.0203835883957272E-14   0.5340707511102648       2.896444780837429E-13    0.5340707511102648       7.615870917164638E-13    0.5340707511102648       8.518983295867283E-13    0.5340707511102648       3.8262052645310293E-13   0.5340707511102648       4.190405927231228E-14    0.5340707511102648       7.559402850282061E-13    0.5340707511102648       2.2919797283890486E-12   0.5340707511102648       2.979247180290663E-12    0.5340707511102648       1.910916645824418E-12    0.5340707511102648       4.634780052563302E-13    0.5340707511102648       4.5156241663151687E-13   0.5340707511102648       1.7033907022425382E-12   0.5340707511102648       2.2559879153274568E-12   0.5340707511102648       1.162073411110393E-12    0.5340707511102648       7.954061656447486E-14    0.5340707511102648       3.783685414807656E-13    0.5340707511102648       1.381637815175747E-12    0.5340707511102648       7.222680494153632E-13    0.5340707511102648       2.2836349286992098E-14   0.5340707511102648       4.05545585490837E-15     0.5340707511102648       1.3188670315165636E-15   0.5340707511102648       9.499137635530632E-16    0.5340707511102648       7.931637342936211E-16    0.5340707511102648       6.296090057708239E-16    0.5340707511102648       4.913403791337994E-16    0.5340707511102648       4.259163228805371E-16    0.5340707511102648       4.513246270262947E-16    0.5340707511102648       5.693383021279144E-16    0.5340707511102648       7.782736693275952E-16    0.5340707511102648       1.0627492002338668E-15   0.5340707511102648       1.4023559144327214E-15   0.5340707511102648       1.7687653633586345E-15   0.5340707511102648       2.162007189944112E-15    0.5340707511102648       2.5857224533892723E-15   0.5340707511102648       3.0346194499865027E-15   0.5340707511102648       3.4811079411102068E-15   0.5340707511102648       3.9028063050873015E-15   0.5340707511102648       4.30672112472139E-15     0.5340707511102648
0.5403539364174444        1.1552636481727079E-12   0.5403539364174444       2.9729502664107323E-13   0.5403539364174444       1.3892330524054E-14      0.5403539364174444       2.999815617341978E-13    0.5403539364174444       7.525186626969439E-13    0.5403539364174444       8.720770536480686E-13    0.5403539364174444       4.866296311050665E-13    0.5403539364174444       7.615213263331984E-14    0.5403539364174444       5.601361985851582E-13    0.5403539364174444       1.9813798355680075E-12   0.5403539364174444       2.8925125589713594E-12   0.5403539364174444       2.0604687313936777E-12   0.5403539364174444       5.212157103345593E-13    0.5403539364174444       2.6750859367791546E-13   0.5403539364174444       1.567916533358706E-12    0.5403539364174444       2.427717406714051E-12    0.5403539364174444       1.4294294747611974E-12   0.5403539364174444       1.7687760748899618E-13   0.5403539364174444       4.088261650415367E-13    0.5403539364174444       1.577920809962291E-12    0.5403539364174444       8.294369477534826E-13    0.5403539364174444       2.914409312195792E-14    0.5403539364174444       6.50906488720655E-15     0.5403539364174444       2.3628499302552692E-15   0.5403539364174444       1.4435381667493321E-15   0.5403539364174444       1.0542806651732503E-15   0.5403539364174444       7.90358883343392E-16     0.5403539364174444       6.093170497183977E-16    0.5403539364174444       5.306057590808308E-16    0.5403539364174444       5.588764478130783E-16    0.5403539364174444       6.912474571250487E-16    0.5403539364174444       9.22404518362485E-16     0.5403539364174444       1.2347385887303117E-15   0.5403539364174444       1.6046749171978146E-15   0.5403539364174444       2.001762176092925E-15    0.5403539364174444       2.4259180277127508E-15   0.5403539364174444       2.88155152409594E-15     0.5403539364174444       3.3602125478811742E-15   0.5403539364174444       3.828734379092524E-15    0.5403539364174444       4.2606591430784684E-15   0.5403539364174444       4.658305102692813E-15    0.5403539364174444
0.546637121724624         1.0127426596470207E-12   0.546637121724624        2.0961267846971203E-13   0.546637121724624        8.394141217436919E-14    0.546637121724624        5.510166437028441E-13    0.546637121724624        1.0689447183111756E-12   0.546637121724624        1.121342738036839E-12    0.546637121724624        6.801071461026414E-13    0.546637121724624        1.3761654014951051E-13   0.546637121724624        3.4004652620101744E-13   0.546637121724624        1.5080753055853354E-12   0.546637121724624        2.517134249832511E-12    0.546637121724624        1.992225557409538E-12    0.546637121724624        5.449686999266602E-13    0.546637121724624        1.4213034614007587E-13   0.546637121724624        1.4573421705685838E-12   0.546637121724624        2.65017215368989E-12     0.546637121724624        1.8295732975645078E-12   0.546637121724624        3.8039088449967053E-13   0.546637121724624        3.829836960442727E-13    0.546637121724624        1.6481986691050013E-12   0.546637121724624        9.124917667647068E-13    0.546637121724624        3.608851054471973E-14    0.546637121724624        9.535294963416062E-15    0.546637121724624        3.617630922831355E-15    0.546637121724624        1.96921778157102E-15     0.546637121724624        1.2948951942301637E-15   0.546637121724624        9.37467181395336E-16     0.546637121724624        7.450715986671422E-16    0.546637121724624        6.916156915108798E-16    0.546637121724624        7.621771670885762E-16    0.546637121724624        9.484235067318119E-16    0.546637121724624        1.2436341205438434E-15   0.546637121724624        1.6279794535873331E-15   0.546637121724624        2.0730527326561013E-15   0.546637121724624        2.548898740569864E-15    0.546637121724624        3.058201694069487E-15    0.546637121724624        3.609396936473658E-15    0.546637121724624        4.189361360535661E-15    0.546637121724624        4.755044863622723E-15    0.546637121724624        5.270828050641576E-15    0.546637121724624        5.732221073781774E-15    0.546637121724624
0.5529203070318035        8.590867863430787E-13    0.5529203070318035       1.150398529436073E-13    0.5529203070318035       1.316825267925649E-13    0.5529203070318035       8.486465732279243E-13    0.5529203070318035       1.5379534124829169E-12   0.5529203070318035       1.5173232489977434E-12   0.5529203070318035       9.206695101373287E-13    0.5529203070318035       2.0801706707456509E-13   0.5529203070318035       1.5008844898354672E-13   0.5529203070318035       1.0164652620019744E-12   0.5529203070318035       1.991817203619584E-12    0.5529203070318035       1.7586933297308408E-12   0.5529203070318035       5.324830873893667E-13    0.5529203070318035       7.570650495885518E-14    0.5529203070318035       1.3597954240723482E-12   0.5529203070318035       2.8483808259032175E-12   0.5529203070318035       2.27388709799071E-12     0.5529203070318035       6.561388050666101E-13    0.5529203070318035       3.1383522932893515E-13   0.5529203070318035       1.584008278764038E-12    0.5529203070318035       9.601019358254028E-13    0.5529203070318035       4.2611713991673385E-14   0.5529203070318035       1.2714223246014472E-14   0.5529203070318035       4.998969813687771E-15    0.5529203070318035       2.5808504134637818E-15   0.5529203070318035       1.6168354994319151E-15   0.5529203070318035       1.1803660148746246E-15   0.5529203070318035       9.971520122975076E-16    0.5529203070318035       9.89584627766269E-16     0.5529203070318035       1.1231549771933404E-15   0.5529203070318035       1.3861803118402475E-15   0.5529203070318035       1.7715812209186911E-15   0.5529203070318035       2.256890863571082E-15    0.5529203070318035       2.806501377901646E-15    0.5529203070318035       3.3921809362644727E-15   0.5529203070318035       4.022612158036744E-15    0.5529203070318035       4.711307864171405E-15    0.5529203070318035       5.43810592687364E-15     0.5529203070318035       6.144595408114741E-15    0.5529203070318035       6.779387947692595E-15    0.5529203070318035       7.330730464869884E-15    0.5529203070318035
0.5592034923389833        9.053277531498026E-13    0.5592034923389831       1.7622262728589911E-13   0.5592034923389831       1.4954800713703763E-13   0.5592034923389831       1.0050170743782813E-12   0.5592034923389831       1.907940211631683E-12    0.5592034923389831       1.8930212438081184E-12   0.5592034923389831       1.1353257378224875E-12   0.5592034923389831       2.673534893367518E-13    0.5592034923389831       3.8491489878129685E-14   0.5592034923389831       6.610591087962013E-13    0.5592034923389831       1.5141430795720082E-12   0.5592034923389831       1.4753742433212616E-12   0.5592034923389831       4.961747797437887E-13    0.5592034923389831       4.62794951634595E-14     0.5592034923389831       1.2536431618893702E-12   0.5592034923389831       2.9464046023491597E-12   0.5592034923389831       2.6480856840770796E-12   0.5592034923389831       9.361206571578219E-13    0.5592034923389831       2.2074627305952432E-13   0.5592034923389831       1.4170330000193408E-12   0.5592034923389831       9.737707422719939E-13    0.5592034923389831       4.754136447302004E-14    0.5592034923389831       1.5320282004513967E-14   0.5592034923389831       6.178913256764415E-15    0.5592034923389831       3.1416890932936518E-15   0.5592034923389831       1.9573317872239455E-15   0.5592034923389831       1.4740445343406527E-15   0.5592034923389831       1.3130305272443194E-15   0.5592034923389831       1.354369155036027E-15    0.5592034923389831       1.549750628200842E-15    0.5592034923389831       1.8880008610477317E-15   0.5592034923389831       2.361638763587113E-15    0.5592034923389831       2.946321821931151E-15    0.5592034923389831       3.598541865956168E-15    0.5592034923389831       4.2912508121423115E-15   0.5592034923389831       5.0412049974329226E-15   0.5592034923389831       5.865168086326071E-15    0.5592034923389831       6.73629060453018E-15     0.5592034923389831       7.579009406533527E-15    0.5592034923389831       8.324187603710393E-15    0.5592034923389831       8.956650244707508E-15    0.5592034923389831
0.5654866776461628        1.3246903757467594E-12   0.5654866776461628       5.700278289282448E-13    0.5654866776461628       2.2515584362931286E-13   0.5654866776461628       9.491657366789486E-13    0.5654866776461628       1.99641395142129E-12     0.5654866776461628       2.0986629056705246E-12   0.5654866776461628       1.2674869870373172E-12   0.5654866776461628       3.027302281394421E-13    0.5654866776461628       1.6216375159557748E-14   0.5654866776461628       5.302806690880398E-13    0.5654866776461628       1.2562479278458222E-12   0.5654866776461628       1.2822600567434206E-12   0.5654866776461628       4.738872387285066E-13    0.5654866776461628       3.284266250493477E-14    0.5654866776461628       1.1220585687395002E-12   0.5654866776461628       2.8941138032488684E-12   0.5654866776461628       2.8489661683058983E-12   0.5654866776461628       1.1402261783251739E-12   0.5654866776461628       1.2645251090600023E-13   0.5654866776461628       1.2158583356277299E-12   0.5654866776461628       9.69396564985736E-13     0.5654866776461628       5.0087917524875356E-14   0.5654866776461628       1.656493738890784E-14    0.5654866776461628       6.652971355789681E-15    0.5654866776461628       3.316938205668124E-15    0.5654866776461628       2.060676169105067E-15    0.5654866776461628       1.5947430998743516E-15   0.5654866776461628       1.480572612885747E-15    0.5654866776461628       1.5762062033462183E-15   0.5654866776461628       1.827882238743839E-15    0.5654866776461628       2.2281821377026953E-15   0.5654866776461628       2.7703382846931484E-15   0.5654866776461628       3.430848873888324E-15    0.5654866776461628       4.1610787010166504E-15   0.5654866776461628       4.934182170577049E-15    0.5654866776461628       5.774388145676816E-15    0.5654866776461628       6.699163397383942E-15    0.5654866776461628       7.679625677857185E-15    0.5654866776461628       8.627809808069508E-15    0.5654866776461628       9.462932386060543E-15    0.5654866776461628       1.0172433972055467E-14   0.5654866776461628
0.5717698629533423        2.08271337840241E-12     0.5717698629533423       1.318596313616271E-12    0.5717698629533423       4.4783322152124717E-13   0.5717698629533423       7.428605821672093E-13    0.5717698629533423       1.7791579060164603E-12   0.5717698629533423       2.080661745061379E-12    0.5717698629533423       1.305385032599293E-12    0.5717698629533423       3.078253024525766E-13    0.5717698629533423       4.424290629267088E-14    0.5717698629533423       6.026775144626855E-13    0.5717698629533423       1.2877935762638233E-12   0.5717698629533423       1.2847081675861658E-12   0.5717698629533423       5.157556541876245E-13    0.5717698629533423       2.6971901112306207E-14   0.5717698629533423       9.592464388357017E-13    0.5717698629533423       2.683116564051003E-12    0.5717698629533423       2.8226788767174915E-12   0.5717698629533423       1.2101701035462648E-12   0.5717698629533423       5.339668615640308E-14    0.5717698629533423       1.0619431011857044E-12   0.5717698629533423       9.700336721086687E-13    0.5717698629533423       5.036048104945494E-14    0.5717698629533423       1.6145303488830578E-14   0.5717698629533423       6.151396401165567E-15    0.5717698629533423       2.896179658527673E-15    0.5717698629533423       1.7541569060967183E-15   0.5717698629533423       1.392657258557371E-15    0.5717698629533423       1.3673878494960884E-15   0.5717698629533423       1.536996589523591E-15    0.5717698629533423       1.850684076669527E-15    0.5717698629533423       2.30671928121268E-15     0.5717698629533423       2.902544978800354E-15    0.5717698629533423       3.6189184023916554E-15   0.5717698629533423       4.406753507638357E-15    0.5717698629533423       5.240662802703203E-15    0.5717698629533423       6.14990147517265E-15     0.5717698629533423       7.152750938316984E-15    0.5717698629533423       8.224531752387197E-15    0.5717698629533423       9.273422356677487E-15    0.5717698629533423       1.0217998355404919E-14   0.5717698629533423       1.1052931248751206E-14   0.5717698629533423
0.578053048260522         2.9077232851073966E-12   0.578053048260522        2.2236277749025133E-12   0.578053048260522        8.108283061987654E-13    0.578053048260522        5.027862866603085E-13    0.578053048260522        1.3681078527685698E-12   0.578053048260522        1.893136590920451E-12    0.578053048260522        1.2873251720413474E-12   0.578053048260522        2.94087955164229E-13     0.578053048260522        6.48196431225416E-14     0.578053048260522        7.684065250315719E-13    0.578053048260522        1.5448374588992829E-12   0.578053048260522        1.4946146244485947E-12   0.578053048260522        6.452877496801426E-13    0.578053048260522        2.6910455346885887E-14   0.578053048260522        7.741433899194835E-13    0.578053048260522        2.3585530616537914E-12   0.578053048260522        2.597667222156136E-12    0.578053048260522        1.1416956792156222E-12   0.578053048260522        1.3544650180374941E-14   0.578053048260522        1.0068460069388912E-12   0.578053048260522        9.921225278767717E-13    0.578053048260522        4.935757881130507E-14    0.578053048260522        1.4552767867713108E-14   0.578053048260522        4.9458593571573346E-15   0.578053048260522        2.059263900326271E-15    0.578053048260522        1.1772613047082375E-15   0.578053048260522        9.911744580110188E-16    0.578053048260522        1.0925926210077311E-15   0.578053048260522        1.3577931296020157E-15   0.578053048260522        1.7462314482609657E-15   0.578053048260522        2.2634719599380335E-15   0.578053048260522        2.915067800703421E-15    0.578053048260522        3.6879294227686044E-15   0.578053048260522        4.535322850925118E-15    0.578053048260522        5.437444074971183E-15    0.578053048260522        6.427064397216846E-15    0.578053048260522        7.526605884599142E-15    0.578053048260522        8.719206533168741E-15    0.578053048260522        9.915568351774257E-15    0.578053048260522        1.1042055527529326E-14   0.578053048260522        1.2102917517661678E-14   0.578053048260522
0.5843362335677015        3.4642623849576925E-12   0.5843362335677015       2.9796443367235215E-12   0.5843362335677015       1.202208982138372E-12    0.5843362335677015       3.137279935104498E-13    0.5843362335677015       9.3083753810752E-13      0.5843362335677015       1.6668517457815613E-12   0.5843362335677015       1.2992862726366461E-12   0.5843362335677015       3.1125395828354323E-13   0.5843362335677015       5.3026884470806604E-14   0.5843362335677015       8.983053237290365E-13    0.5843362335677015       1.863207972849478E-12    0.5843362335677015       1.813543579065439E-12    0.5843362335677015       8.322887907768758E-13    0.5843362335677015       3.181322524659447E-14    0.5843362335677015       5.939578028402499E-13    0.5843362335677015       2.015024528169038E-12    0.5843362335677015       2.2870480216835846E-12   0.5843362335677015       9.947046311801507E-13    0.5843362335677015       1.816923601001716E-15    0.5843362335677015       1.0424959063497537E-12   0.5843362335677015       1.0359094014087345E-12   0.5843362335677015       4.8371785163272694E-14   0.5843362335677015       1.2771918983650333E-14   0.5843362335677015       3.662175816510851E-15    0.5843362335677015       1.2256903709366971E-15   0.5843362335677015       6.389426717643361E-16    0.5843362335677015       6.401233299266087E-16    0.5843362335677015       8.713986924657939E-16    0.5843362335677015       1.2331381963763018E-15   0.5843362335677015       1.6988333567304518E-15   0.5843362335677015       2.2821585118675306E-15   0.5843362335677015       2.99774503744591E-15     0.5843362335677015       3.837851483245694E-15    0.5843362335677015       4.7573732815005756E-15   0.5843362335677015       5.745274561255832E-15    0.5843362335677015       6.838211697371695E-15    0.5843362335677015       8.065509475155539E-15    0.5843362335677015       9.417990630930643E-15    0.5843362335677015       1.0810295008273143E-14   0.5843362335677015       1.2177868750671068E-14   0.5843362335677015       1.3535942304782556E-14   0.5843362335677015
0.5906194188748811        3.5633619429447162E-12   0.5906194188748811       3.3554434356071947E-12   0.5906194188748811       1.4803155198711005E-12   0.5906194188748811       1.9876739090429438E-13   0.5906194188748811       6.172367283070184E-13    0.5906194188748811       1.5588684301518684E-12   0.5906194188748811       1.4511710534729196E-12   0.5906194188748811       4.367385720571784E-13    0.5906194188748811       3.323992756001191E-14    0.5906194188748811       9.08680274114913E-13     0.5906194188748811       2.0618034061943342E-12   0.5906194188748811       2.08260559696058E-12     0.5906194188748811       1.0080868234513074E-12   0.5906194188748811       4.396898268582217E-14    0.5906194188748811       4.562758361193127E-13    0.5906194188748811       1.7581641470877915E-12   0.5906194188748811       2.0399391464726363E-12   0.5906194188748811       8.690493162228967E-13    0.5906194188748811       4.619465360688755E-15    0.5906194188748811       1.111024403996067E-12    0.5906194188748811       1.086519217414222E-12    0.5906194188748811       4.8279239269022964E-14   0.5906194188748811       1.166160063405241E-14    0.5906194188748811       2.820202156653297E-15    0.5906194188748811       6.90018627912841E-16     0.5906194188748811       3.05615150006184E-16     0.5906194188748811       4.3269551061287603E-16   0.5906194188748811       7.508313130532558E-16    0.5906194188748811       1.1789204444551112E-15   0.5906194188748811       1.7015140421718818E-15   0.5906194188748811       2.337734146361467E-15    0.5906194188748811       3.1081772228308807E-15   0.5906194188748811       4.007569501209477E-15    0.5906194188748811       4.990536545937146E-15    0.5906194188748811       6.052312818663836E-15    0.5906194188748811       7.233049736632542E-15    0.5906194188748811       8.567186673297368E-15    0.5906194188748811       1.005188875840675E-14    0.5906194188748811       1.1605396920022403E-14   0.5906194188748811       1.3169408210158523E-14   0.5906194188748811       1.4770935870494695E-14   0.5906194188748811
0.5969026041820608        3.2226710945042236E-12   0.5969026041820606       3.2977928012596045E-12   0.5969026041820606       1.5650946893786817E-12   0.5969026041820606       1.3896511029472396E-13   0.5969026041820606       5.009139507734097E-13    0.5969026041820606       1.672040898827077E-12    0.5969026041820606       1.809497018688708E-12    0.5969026041820606       7.173284788574298E-13    0.5969026041820606       4.4044169806648066E-14   0.5969026041820606       7.871356954977145E-13    0.5969026041820606       2.0339935561807427E-12   0.5969026041820606       2.172499460572029E-12    0.5969026041820606       1.106717332134984E-12    0.5969026041820606       6.601190861057107E-14    0.5969026041820606       3.855652722022972E-13    0.5969026041820606       1.6462420936128276E-12   0.5969026041820606       1.962243371025443E-12    0.5969026041820606       8.547555484033723E-13    0.5969026041820606       1.465699093113444E-14    0.5969026041820606       1.1416191620476272E-12   0.5969026041820606       1.121288012156714E-12    0.5969026041820606       4.9124388777154565E-14   0.5969026041820606       1.155383574001603E-14    0.5969026041820606       2.596713490008229E-15    0.5969026041820606       4.972763652822657E-16    0.5969026041820606       1.426592428232039E-16    0.5969026041820606       2.859795545618893E-16    0.5969026041820606       6.156500313054565E-16    0.5969026041820606       1.0554180657197587E-15   0.5969026041820606       1.5918703563784397E-15   0.5969026041820606       2.2426167115688147E-15   0.5969026041820606       3.0289384251785103E-15   0.5969026041820606       3.94465011213122E-15     0.5969026041820606       4.944179904629499E-15    0.5969026041820606       6.021429742977017E-15    0.5969026041820606       7.216315382807515E-15    0.5969026041820606       8.562964952720612E-15    0.5969026041820606       1.006483142871447E-14    0.5969026041820606       1.1646444209312095E-14   0.5969026041820606       1.3255690940433624E-14   0.5969026041820606       1.4930804488295333E-14   0.5969026041820606
0.6031857894892403        2.5939306358474874E-12   0.6031857894892403       2.9365956672317E-12      0.6031857894892403       1.5007901735837398E-12   0.6031857894892403       1.132086625346885E-13    0.6031857894892403       5.407538672578905E-13    0.6031857894892403       1.9704247531749606E-12   0.6031857894892403       2.3261874326775265E-12   0.6031857894892403       1.1170821337206533E-12   0.6031857894892403       9.702804277640683E-14    0.6031857894892403       5.834286910042143E-13    0.6031857894892403       1.8011910152063361E-12   0.6031857894892403       2.056396553929366E-12    0.6031857894892403       1.0971584020746922E-12   0.6031857894892403       8.958743805728093E-14    0.6031857894892403       3.7447575933396617E-13   0.6031857894892403       1.6593763438685936E-12   0.6031857894892403       2.0608484521071363E-12   0.6031857894892403       9.832434200621234E-13    0.6031857894892403       3.340873310198968E-14    0.6031857894892403       1.0832307087887692E-12   0.6031857894892403       1.1175175039888449E-12   0.6031857894892403       5.004822091716731E-14    0.6031857894892403       1.2188943174298213E-14   0.6031857894892403       2.881144491762355E-15    0.6031857894892403       5.800316259454041E-16    0.6031857894892403       9.725539416179085E-17    0.6031857894892403       1.504329390193663E-16    0.6031857894892403       4.1405309188743233E-16   0.6031857894892403       8.04978641797447E-16     0.6031857894892403       1.3033931303448272E-15   0.6031857894892403       1.918118135217472E-15    0.6031857894892403       2.6664994702446245E-15   0.6031857894892403       3.5389534635878532E-15   0.6031857894892403       4.491766370343008E-15    0.6031857894892403       5.510923325365835E-15    0.6031857894892403       6.630542779227718E-15    0.6031857894892403       7.88030352342427E-15     0.6031857894892403       9.270731447108284E-15    0.6031857894892403       1.0738419388929595E-14   0.6031857894892403       1.2242626889929307E-14   0.6031857894892403       1.3831165167402273E-14   0.6031857894892403
0.6094689747964198        1.8881334068585696E-12   0.6094689747964198       2.5367351460623404E-12   0.6094689747964198       1.4718065348933475E-12   0.6094689747964198       1.494173456722825E-13    0.6094689747964198       6.139243582018585E-13    0.6094689747964198       2.2796407835949953E-12   0.6094689747964198       2.8467360372611413E-12   0.6094689747964198       1.5358049100034839E-12   0.6094689747964198       1.7382676670993154E-13   0.6094689747964198       3.806075091054577E-13    0.6094689747964198       1.5015011050486383E-12   0.6094689747964198       1.8283468123628207E-12   0.6094689747964198       9.991658486673998E-13    0.6094689747964198       9.548600402319292E-14    0.6094689747964198       3.919107780487207E-13    0.6094689747964198       1.723304221342724E-12    0.6094689747964198       2.2471350892014136E-12   0.6094689747964198       1.2064655995020234E-12   0.6094689747964198       6.152868835979449E-14    0.6094689747964198       9.240636427714674E-13    0.6094689747964198       1.0618007973706712E-12   0.6094689747964198       4.958140065532488E-14    0.6094689747964198       1.2802954374998684E-14   0.6094689747964198       3.335022865115966E-15    0.6094689747964198       8.166655944359184E-16    0.6094689747964198       1.6015600043824522E-16   0.6094689747964198       7.785614832464161E-17    0.6094689747964198       2.334299288858815E-16    0.6094689747964198       5.376807756972841E-16    0.6094689747964198       9.635212544331779E-16    0.6094689747964198       1.5088282858128733E-15   0.6094689747964198       2.1849973862169472E-15   0.6094689747964198       2.9780813722371482E-15   0.6094689747964198       3.84766788469101E-15     0.6094689747964198       4.770837636329633E-15    0.6094689747964198       5.77251825618272E-15     0.6094689747964198       6.878179846341865E-15    0.6094689747964198       8.104744135747935E-15    0.6094689747964198       9.40478126452821E-15     0.6094689747964198       1.075412663046514E-14    0.6094689747964198       1.2208182601321766E-14   0.6094689747964198
