% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 15 2025, 21:07
% Dimension:          1
% Nodes:              1001
% Expressions:        8
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0.37699111843077515       6.058777103051809        0.37699111843077515      10.940697970942084       0.37699111843077515      16.602578781602656       0.37699111843077515      20.832172080074574       0.37699111843077515
0.3832743037379548        6.1560336272208085       0.3832743037379548       11.116109923536468       0.3832743037379548       16.86807630348072        0.3832743037379548       21.165239917446563       0.3832743037379548
0.3895574890451343        6.253340024778642        0.3895574890451343       11.291479303091855       0.3895574890451343       17.13355156575581        0.3895574890451343       21.49855891327999        0.3895574890451343
0.39584067435231396       6.349350874699942        0.3958406743523139       11.46451971514513        0.3958406743523139       17.395666667219526       0.3958406743523139       21.82746534045099        0.3958406743523139
0.40212385965949354       6.4437664170525135       0.40212385965949354      11.634897436895868       0.40212385965949354      17.65381725581626        0.40212385965949354      22.151021345806598       0.40212385965949354
0.40840704496667307       6.537469174153286        0.40840704496667307      11.804283465538735       0.40840704496667307      17.91044888983487        0.40840704496667307      22.47243033430851        0.40840704496667307
0.4146902302738527        6.631441815100807        0.4146902302738527       11.974352144795125       0.4146902302738527       18.168123554298983       0.4146902302738527       22.795119167356965       0.4146902302738527
0.4209734155810323        6.725782462572214        0.4209734155810323       12.145120221885437       0.4209734155810323       18.426880013392015       0.4209734155810323       23.1192892165353         0.4209734155810323
0.4272566008882119        6.819749752861808        0.4272566008882119       12.315143077453229       0.4272566008882119       18.68446053093057        0.4272566008882119       23.44225097832115        0.4272566008882119
0.43353978619539146       6.912686334974464        0.43353978619539146      12.483187749958171       0.43353978619539146      18.938986795806052       0.43353978619539146      23.76180921082191        0.43353978619539146
0.43982297150257105       7.004859417133897        0.43982297150257105      12.649714961040365       0.43982297150257105      19.19134711010855        0.43982297150257105      24.079115650881786       0.43982297150257105
0.44610615680975063       7.0972672827676          0.44610615680975063      12.81654837928742        0.44610615680975063      19.444577954552923       0.44610615680975063      24.39773395884181        0.44610615680975063
0.4523893421169302        7.190512755160617        0.45238934211693016      12.984879057117803       0.45238934211693016      19.700548806151627       0.45238934211693016      24.719565468465518       0.45238934211693016
0.4586725274241098        7.284041119732104        0.4586725274241098       13.153849213746895       0.4586725274241098       19.957684011099104       0.4586725274241098       25.04232409276653        0.4586725274241098
0.4649557127312894        7.376754098106139        0.4649557127312894       13.321547590544453       0.4649557127312894       20.212663123589962       0.4649557127312894       25.36194369276296        0.4649557127312894
0.47123889803846897       7.4682749402181345       0.4712388980384689       13.487229774743266       0.4712388980384689       20.464116692490084       0.4712388980384689       25.677136725339672       0.4712388980384689
0.47752208334564855       7.559242387721921        0.4775220833456485       13.651910410921866       0.4775220833456485       20.713685837698396       0.4775220833456485       25.99034304777502        0.4775220833456485
0.48380526865282814       7.6503504486647795       0.48380526865282814      13.816742177074094       0.48380526865282814      20.96344077080521        0.48380526865282814      26.304168453574167       0.48380526865282814
0.4900884539600077        7.7415511230675795       0.4900884539600077       13.98161650908348        0.4900884539600077       21.213491724389772       0.4900884539600077       26.6184282405516         0.4900884539600077
0.49637163926718736       7.832424480865264        0.49637163926718736      14.145785842506642       0.49637163926718736      21.462757078118056       0.49637163926718736      26.93144805417822        0.49637163926718736
0.5026548245743669        7.922926254190183        0.5026548245743669       14.309173751004758       0.5026548245743669       21.71099155388334        0.5026548245743669       27.24286801451403        0.5026548245743669
0.5089380098815465        8.013347064061708        0.5089380098815465       14.472318999416935       0.5089380098815465       21.958880154082237       0.5089380098815465       27.553679405965486       0.5089380098815465
0.515221195188726         8.103752445020051        0.515221195188726        14.635388717900767       0.515221195188726        22.206644465981825       0.515221195188726        27.864217716670694       0.515221195188726
0.5215043804959058        8.193925257115716        0.5215043804959058       14.798054820502042       0.5215043804959058       22.453760463058167       0.5215043804959058       28.173755613907684       0.5215043804959058
0.5277875658030853        8.283793174750649        0.5277875658030853       14.960234128457637       0.5277875658030853       22.6999435119934         0.5277875658030853       28.481961232855564       0.5277875658030853
0.5340707511102648        8.373472429431802        0.5340707511102648       15.122168302223573       0.5340707511102648       22.945361679666533       0.5340707511102648       28.789295583693292       0.5340707511102648
0.5403539364174444        8.462870563695136        0.5403539364174444       15.2837098581852         0.5403539364174444       23.189854074070674       0.5403539364174444       29.095794690744693       0.5403539364174444
0.546637121724624         8.551675687447158        0.546637121724624        15.444263573219224       0.546637121724624        23.432946940970933       0.546637121724624        29.400763825251          0.546637121724624
0.5529203070318035        8.639838313126708        0.5529203070318035       15.60362702475921        0.5529203070318035       23.674759556179744       0.5529203070318035       29.70398591468622        0.5529203070318035
0.5592034923389833        8.727667259385312        0.5592034923389831       15.7622372672356         0.5592034923389831       23.915886578352218       0.5592034923389831       30.006008946638094       0.5592034923389831
0.5654866776461628        8.815326743249864        0.5654866776461628       15.920401546784921       0.5654866776461628       24.156255798129212       0.5654866776461628       30.306937672407724       0.5654866776461628
0.5717698629533423        8.902677248945476        0.5717698629533423       16.078039210464524       0.5717698629533423       24.395325191125554       0.5717698629533423       30.60639061316077        0.5717698629533423
0.578053048260522         8.989815583941061        0.578053048260522        16.23549245957025        0.578053048260522        24.633745834208092       0.578053048260522        30.905205709342695       0.578053048260522
0.5843362335677015        9.077257179129115        0.5843362335677015       16.3936607882418         0.5843362335677015       24.87329267126217        0.5843362335677015       31.20541480020177        0.5843362335677015
0.5906194188748811        9.165147284656022        0.5906194188748811       16.552589428960218       0.5906194188748811       25.1141527738588         0.5906194188748811       31.50718975543126        0.5906194188748811
0.5969026041820608        9.25267894850802         0.5969026041820606       16.71064691204934        0.5969026041820606       25.353619630493185       0.5969026041820606       31.80726298319187        0.5969026041820606
0.6031857894892403        9.338868693454385        0.6031857894892403       16.866115673856374       0.6031857894892403       25.58899769316768        0.6031857894892403       32.1022722130779         0.6031857894892403
0.6094689747964198        9.423738835760005        0.6094689747964198       17.019261492332635       0.6094689747964198       25.820986388092997       0.6094689747964198       32.39290584981416        0.6094689747964198
0.6157521601035995        9.508197684385792        0.6157521601035995       17.17187665960045        0.6157521601035995       26.05256268463399        0.6157521601035995       32.682849554599834       0.6157521601035995
0.6220353454107791        9.592851738362254        0.6220353454107791       17.32498932512264        0.6220353454107791       26.285048613088474       0.6220353454107791       32.97409779885727        0.6220353454107791
0.6283185307179586        9.677492281868648        0.6283185307179586       17.47802287910434        0.6283185307179586       26.51710524362781        0.6283185307179586       33.265314833496454       0.6283185307179586
0.6346017160251383        9.761741820231894        0.6346017160251383       17.630156294448312       0.6346017160251383       26.747475504154774       0.6346017160251383       33.55471858106686        0.6346017160251383
0.6408849013323178        9.8456040266623          0.6408849013323178       17.78141235168986        0.6408849013323178       26.97671518521762        0.6408849013323178       33.84238502821011        0.6408849013323178
0.6471680866394973        9.92918536972718         0.6471680866394973       17.932103619780413       0.6471680866394973       27.20563040341194        0.6471680866394973       34.12906725290203        0.6471680866394973
0.6534512719466771        10.012341312687026       0.6534512719466771       18.082100760768814       0.6534512719466771       27.433633216722832       0.6534512719466771       34.41451196207262        0.6534512719466771
0.6597344572538566        10.094857414898506       0.6597344572538566       18.2311054076308         0.6597344572538566       27.659609957970453       0.6597344572538566       34.69794137938344        0.6597344572538566
0.6660176425610361        10.17668620469544        0.6660176425610361       18.37904164168996        0.6660176425610361       27.883383256736202       0.6660176425610361       34.97908611704855        0.6660176425610361
