% Model:              Numerators_sphereDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 17 2025, 22:55
% Dimension:          1
% Nodes:              1001
% Expressions:        38
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      7.270506754692207E-18    0.006283185307179587     7.69468201127226E-18     0.006283185307179587     9.008933250302859E-18    0.006283185307179587     1.1004162299317315E-17   0.006283185307179587     1.3559662626352287E-17   0.006283185307179587     1.6572871763181048E-17   0.006283185307179587     2.0023789059489893E-17   0.006283185307179587     2.381944742238818E-17    0.006283185307179587     2.795614933826652E-17    0.006283185307179587     3.23309954433013E-17     0.006283185307179587     3.7009108195943404E-17   0.006283185307179587     4.1905010591331384E-17   0.006283185307179587     4.6979486039853385E-17   0.006283185307179587     5.2233571748517486E-17   0.006283185307179587     5.764146882142722E-17    0.006283185307179587     6.320892109241886E-17    0.006283185307179587     6.88455211909677E-17     0.006283185307179587     7.457821479738486E-17    0.006283185307179587     8.040779573252159E-17    0.006283185307179587
0.012566370614359173      1.3242719672046393E-17   0.012566370614359173     1.4010011024586253E-17   0.012566370614359173     1.6398251254805047E-17   0.012566370614359173     2.002647224248604E-17    0.012566370614359173     2.4675530301649303E-17   0.012566370614359173     3.015937804732198E-17    0.012566370614359173     3.6441726208560684E-17   0.012566370614359173     4.335296246355501E-17    0.012566370614359173     5.0885367851422066E-17   0.012566370614359173     5.885065190788378E-17    0.012566370614359173     6.73664478243158E-17     0.012566370614359173     7.627669848316163E-17    0.012566370614359173     8.551021054561489E-17    0.012566370614359173     9.506962391329873E-17    0.012566370614359173     1.0490916123004521E-16   0.012566370614359173     1.150401344163181E-16    0.012566370614359173     1.252988291332714E-16    0.012566370614359173     1.357345545467651E-16    0.012566370614359173     1.4634822705581464E-16   0.012566370614359173
0.01884955592153876       5.49002915968745E-18     0.01884955592153876      5.801134685366092E-18    0.01884955592153876      6.783190188067758E-18    0.01884955592153876      8.278617533460395E-18    0.01884955592153876      1.019796804725261E-17    0.01884955592153876      1.2465405977251364E-17   0.01884955592153876      1.506614748220127E-17    0.01884955592153876      1.7929337107333146E-17   0.01884955592153876      2.105009802655128E-17    0.01884955592153876      2.4348832092479003E-17   0.01884955592153876      2.787271581025708E-17    0.01884955592153876      3.15564330460497E-17     0.01884955592153876      3.5370911155651026E-17   0.01884955592153876      3.9318558739549027E-17   0.01884955592153876      4.338239327844123E-17    0.01884955592153876      4.756859955869163E-17    0.01884955592153876      5.1810819030770004E-17   0.01884955592153876      5.612981085084324E-17    0.01884955592153876      6.052511117117734E-17    0.01884955592153876
0.025132741228718346      1.8232215438228477E-20   0.025132741228718346     1.9964228284401272E-20   0.025132741228718346     2.4229478071611197E-20   0.025132741228718346     3.0560427348816977E-20   0.025132741228718346     3.848332532585644E-20    0.025132741228718346     4.748296011831674E-20    0.025132741228718346     5.733219482129625E-20    0.025132741228718346     6.768716354562166E-20    0.025132741228718346     7.86407276532639E-20     0.025132741228718346     9.010720121889662E-20    0.025132741228718346     1.0252665056164751E-19   0.025132741228718346     1.1591861204548152E-19   0.025132741228718346     1.302926493583438E-19    0.025132741228718346     1.4564366188031147E-19   0.025132741228718346     1.617187923507007E-19    0.025132741228718346     1.7833337683792564E-19   0.025132741228718346     1.9493785249630008E-19   0.025132741228718346     2.114215232345513E-19    0.025132741228718346     2.277073043361045E-19    0.025132741228718346
0.031415926535897934      3.67287135549713E-18     0.03141592653589793      3.895389301903293E-18    0.03141592653589793      4.574318924968881E-18    0.03141592653589793      5.6004210173675136E-18   0.03141592653589793      6.90779713469525E-18     0.03141592653589793      8.440696175550449E-18    0.03141592653589793      1.0187684974612094E-17   0.03141592653589793      1.2103046757277836E-17   0.03141592653589793      1.4189277153103495E-17   0.03141592653589793      1.6398999043790633E-17   0.03141592653589793      1.8769422271399598E-17   0.03141592653589793      2.1259601775905712E-17   0.03141592653589793      2.3848831814451415E-17   0.03141592653589793      2.653428240386519E-17    0.03141592653589793      2.9297899664558975E-17   0.03141592653589793      3.2138074731300687E-17   0.03141592653589793      3.500503218060428E-17    0.03141592653589793      3.7911426186634876E-17   0.03141592653589793      4.0859080448246234E-17   0.03141592653589793
0.03769911184307752       3.748969487053293E-18    0.037699111843077525     3.971311249653638E-18    0.037699111843077525     4.662688469435195E-18    0.037699111843077525     5.709049822840936E-18    0.037699111843077525     7.04165785568077E-18     0.037699111843077525     8.603002583679796E-18    0.037699111843077525     1.0381218450730927E-17   0.037699111843077525     1.2330156291038015E-17   0.037699111843077525     1.445318867075663E-17    0.037699111843077525     1.6702981370220835E-17   0.037699111843077525     1.9117963533106956E-17   0.037699111843077525     2.1656591349641567E-17   0.037699111843077525     2.4297356899590597E-17   0.037699111843077525     2.703659904242502E-17    0.037699111843077525     2.9855242505895416E-17   0.037699111843077525     3.2750711798634884E-17   0.037699111843077525     3.567192565461999E-17    0.037699111843077525     3.863198828467187E-17    0.037699111843077525     4.163288293481567E-17    0.037699111843077525
0.0439822971502571        2.0691585440056542E-19   0.0439822971502571       2.205799497341079E-19    0.0439822971502571       2.618470730219818E-19    0.0439822971502571       3.229527287800977E-19    0.0439822971502571       3.9887153676150737E-19   0.0439822971502571       4.857738490110317E-19    0.0439822971502571       5.830300058614031E-19    0.0439822971502571       6.887485434357938E-19    0.0439822971502571       8.0432294846624E-19      0.0439822971502571       9.282281506212567E-19    0.0439822971502571       1.063347396881847E-18    0.0439822971502571       1.2075187904857008E-18   0.0439822971502571       1.358997245230469E-18    0.0439822971502571       1.5165237880104153E-18   0.0439822971502571       1.677878412635393E-18    0.0439822971502571       1.8419452551028254E-18   0.0439822971502571       2.0052982678654732E-18   0.0439822971502571       2.1688580023142796E-18   0.0439822971502571       2.333327203693707E-18    0.0439822971502571
0.05026548245743669       1.4644228292039402E-18   0.05026548245743669      1.5482432252167273E-18   0.05026548245743669      1.8038702751538472E-18   0.05026548245743669      2.193290761531737E-18    0.05026548245743669      2.6967456359786388E-18   0.05026548245743669      3.2970983877305547E-18   0.05026548245743669      3.991807458071454E-18    0.05026548245743669      4.761300141002866E-18    0.05026548245743669      5.601502909390731E-18    0.05026548245743669      6.487619592689087E-18    0.05026548245743669      7.429204553140424E-18    0.05026548245743669      8.406860619086989E-18    0.05026548245743669      9.413154384233537E-18    0.05026548245743669      1.0450847427574727E-17   0.05026548245743669      1.1518590922673006E-17   0.05026548245743669      1.2621557433435065E-17   0.05026548245743669      1.374489541859195E-17    0.05026548245743669      1.4895107947065313E-17   0.05026548245743669      1.6071670892429612E-17   0.05026548245743669
0.05654866776461628       2.878352780129074E-18    0.05654866776461628      3.0343975369961277E-18   0.05654866776461628      3.534449882829815E-18    0.05654866776461628      4.3003294498484195E-18   0.05654866776461628      5.29046552712253E-18     0.05654866776461628      6.469235719195712E-18    0.05654866776461628      7.830221865574007E-18    0.05654866776461628      9.334811585479212E-18    0.05654866776461628      1.0976036538540172E-17   0.05654866776461628      1.2707068559050548E-17   0.05654866776461628      1.4548273135285748E-17   0.05654866776461628      1.646317474503125E-17    0.05654866776461628      1.8437507431208913E-17   0.05654866776461628      2.0476063418216442E-17   0.05654866776461628      2.2575036990323836E-17   0.05654866776461628      2.474255700290343E-17    0.05654866776461628      2.694785725614363E-17    0.05654866776461628      2.92029494947112E-17     0.05654866776461628      3.1506085377818393E-17   0.05654866776461628
