% Model:              Numerators_sphereDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 17 2025, 23:55
% Dimension:          1
% Nodes:              1001
% Expressions:        42
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      1.6501228681568008E-15   0.006283185307179587     1.0904389107050103E-14   0.006283185307179587     2.089207118135561E-13    0.006283185307179587     3.941107794556606E-15    0.006283185307179587     1.2776300259325987E-15   0.006283185307179587     7.17461463353106E-18     0.006283185307179587     3.0785175487584226E-16   0.006283185307179587     2.299139379816936E-16    0.006283185307179587     5.971115566839484E-19    0.006283185307179587     1.5798147215406557E-16   0.006283185307179587     9.386196690119759E-17    0.006283185307179587     9.034166278601972E-18    0.006283185307179587     1.1818552198735992E-16   0.006283185307179587     4.2209629825588806E-17   0.006283185307179587     2.2674754746204792E-17   0.006283185307179587     9.421320790542401E-17    0.006283185307179587     1.6892556883587953E-17   0.006283185307179587     3.701331326879994E-17    0.006283185307179587     7.039300216867477E-17    0.006283185307179587     7.646395428159446E-18    0.006283185307179587     4.816782971877069E-17    0.006283185307179587
0.012566370614359173      4.757749542531661E-15    0.012566370614359173     2.9217041527110644E-14   0.012566370614359173     5.159157893923797E-13    0.012566370614359173     8.88151690106215E-15     0.012566370614359173     2.6035615688308507E-15   0.012566370614359173     1.3234962105742619E-17   0.012566370614359173     4.940499074937977E-16    0.012566370614359173     3.2234847263634986E-16   0.012566370614359173     6.730454507587081E-19    0.012566370614359173     1.5933691676085346E-16   0.012566370614359173     7.874184809247346E-17    0.012566370614359173     5.941231819989849E-18    0.012566370614359173     6.193727752071417E-17    0.012566370614359173     1.6918053296541725E-17   0.012566370614359173     6.2991462323962715E-18   0.012566370614359173     1.7961227339326186E-17   0.012566370614359173     2.026730171574811E-18    0.012566370614359173     2.1581859166684145E-18   0.012566370614359173     1.6613582848800724E-18   0.012566370614359173     3.418681288934365E-20    0.012566370614359173     6.352042090508342E-20    0.012566370614359173
0.01884955592153876       5.916217683314001E-15    0.01884955592153876      3.1297220258848505E-14   0.01884955592153876      4.638175687543269E-13    0.01884955592153876      6.471256151154848E-15    0.01884955592153876      1.474913577239547E-15    0.01884955592153876      5.688241135834798E-18    0.01884955592153876      1.3609395921348175E-16   0.01884955592153876      5.2234384454929895E-17   0.01884955592153876      3.147594289953912E-20    0.01884955592153876      2.2822194732585927E-18   0.01884955592153876      1.1677132274016395E-19   0.01884955592153876      3.0732808483457124E-19   0.01884955592153876      1.0285685250197666E-17   0.01884955592153876      6.445453129089255E-18    0.01884955592153876      5.209914930655144E-18    0.01884955592153876      2.7041447750241922E-17   0.01884955592153876      5.592840561144266E-18    0.01884955592153876      1.3111414801090465E-17   0.01884955592153876      2.464956831023076E-17    0.01884955592153876      2.5350890903167856E-18   0.01884955592153876      1.3672934800875216E-17   0.01884955592153876
0.025132741228718346      3.979361634350876E-15    0.025132741228718346     1.5348177936183307E-14   0.025132741228718346     1.4656988891926584E-13   0.025132741228718346     1.028685150945997E-15    0.025132741228718346     6.116878129046307E-17    0.025132741228718346     4.0197987330631576E-21   0.025132741228718346     2.0804030242423562E-17   0.025132741228718346     4.1462427404590583E-17   0.025132741228718346     1.9644872964267783E-19   0.025132741228718346     6.223648427450955E-17    0.025132741228718346     4.028640968598327E-17    0.025132741228718346     3.670929813085839E-18    0.025132741228718346     4.2265162547024266E-17   0.025132741228718346     1.1453641950900827E-17   0.025132741228718346     3.7021742554682244E-18   0.025132741228718346     7.913775946519363E-18    0.025132741228718346     4.830437764038271E-19    0.025132741228718346     2.2218864402717742E-20   0.025132741228718346     8.795472371574936E-19    0.025132741228718346     3.7967284697302504E-19   0.025132741228718346     5.3228318295489966E-18   0.025132741228718346
0.031415926535897934      1.101864693265333E-15    0.03141592653589793      1.3166476286789207E-15   0.03141592653589793      7.547114940344416E-16    0.03141592653589793      5.165515850879253E-16    0.03141592653589793      4.3171944242165886E-16   0.03141592653589793      3.5476300548064876E-18   0.03141592653589793      1.7725302332720876E-16   0.03141592653589793      1.2153379670297045E-16   0.03141592653589793      1.8884510724062388E-19   0.03141592653589793      3.804605989528607E-17    0.03141592653589793      9.670216128918775E-18    0.03141592653589793      1.102846589356897E-19    0.03141592653589793      3.500019906935168E-19    0.03141592653589793      1.7881938429894126E-18   0.03141592653589793      2.75036600141428E-18     0.03141592653589793      1.7292335482650627E-17   0.03141592653589793      3.666972545969977E-18    0.03141592653589793      7.885459100739001E-18    0.03141592653589793      1.2131664852318607E-17   0.03141592653589793      8.185254736317888E-19    0.03141592653589793      1.9641246595885874E-18   0.03141592653589793
0.03769911184307752       9.126870583281226E-18    0.037699111843077525     2.529804657331782E-15    0.037699111843077525     1.1680775613252286E-13   0.037699111843077525     2.943070284434654E-15    0.037699111843077525     9.157974551206656E-16    0.037699111843077525     3.9034061306938346E-18   0.037699111843077525     8.181986629595157E-17    0.037699111843077525     1.754973496521112E-17    0.037699111843077525     8.077649492651979E-21    0.037699111843077525     6.303981168242602E-18    0.037699111843077525     1.2707336492459735E-17   0.037699111843077525     2.1235023745707365E-18   0.037699111843077525     2.955197817008115E-17    0.037699111843077525     9.022356485030151E-18    0.037699111843077525     2.764457449153695E-18    0.037699111843077525     4.180761764952551E-18    0.037699111843077525     6.150519895823087E-20    0.037699111843077525     6.414339147838422E-19    0.037699111843077525     4.693249441150549E-18    0.037699111843077525     9.81152537145126E-19     0.037699111843077525     7.848001192792286E-18    0.037699111843077525
0.0439822971502571        9.859628280163659E-16    0.0439822971502571       1.0351329996480414E-14   0.0439822971502571       1.9267318166527354E-13   0.0439822971502571       2.388547013206344E-15    0.0439822971502571       3.1235300520853123E-16   0.0439822971502571       2.8168655123773135E-19   0.0439822971502571       6.6496100439092184E-18   0.0439822971502571       3.306955938679432E-17    0.0439822971502571       1.936618368062434E-19    0.0439822971502571       4.585349743548839E-17    0.0439822971502571       2.0504377374454082E-17   0.0439822971502571       7.784398428306049E-19    0.0439822971502571       1.3024227033726174E-18   0.0439822971502571       3.8342579925108724E-19   0.0439822971502571       1.7348986433770236E-18   0.0439822971502571       1.3267446583321494E-17   0.0439822971502571       2.8319852580036725E-18   0.0439822971502571       4.597605319792159E-18    0.0439822971502571       4.015238680685446E-18    0.0439822971502571       8.504127866070701E-20    0.0439822971502571       4.212853401910636E-19    0.0439822971502571
0.05026548245743669       2.0578661608246124E-15   0.05026548245743669      1.0452364606182662E-14   0.05026548245743669      8.835685885780359E-14    0.05026548245743669      2.226365838123463E-16    0.05026548245743669      3.268144314476895E-17    0.05026548245743669      1.3103719973139894E-18   0.05026548245743669      1.0528424443889092E-16   0.05026548245743669      7.392711593741955E-17    0.05026548245743669      7.327418763742643E-20    0.05026548245743669      4.7979530779224446E-18   0.05026548245743669      5.174808245252205E-19    0.05026548245743669      7.803361858930853E-19    0.05026548245743669      1.944456802224962E-17    0.05026548245743669      7.261635937787456E-18    0.05026548245743669      2.1842001670454196E-18   0.05026548245743669      2.3189415152840724E-18   0.05026548245743669      2.4591488824255895E-20   0.05026548245743669      1.805269130077591E-18    0.05026548245743669      7.656572428122627E-18    0.05026548245743669      9.322518024019439E-19    0.05026548245743669      3.894890544170126E-18    0.05026548245743669
0.05654866776461628       1.6969457581090273E-15   0.05654866776461628      3.329663893600139E-15    0.05654866776461628      7.287873327806083E-16    0.05654866776461628      6.01038408854059E-16     0.05654866776461628      4.884685648574365E-16    0.05654866776461628      2.9683743922859438E-18   0.05654866776461628      6.050073378952987E-17    0.05654866776461628      6.238916329271189E-18    0.05654866776461628      3.01063410869254E-20     0.05654866776461628      2.1351366302989564E-17   0.05654866776461628      1.8545007805297888E-17   0.05654866776461628      1.182539880968002E-18    0.05654866776461628      5.342006483244416E-18    0.05654866776461628      3.5499774976528254E-20   0.05654866776461628      1.2500626513985563E-18   0.05654866776461628      1.10981526000712E-17     0.05654866776461628      2.043171016438852E-18    0.05654866776461628      2.098256907661543E-18    0.05654866776461628      4.1945174353465772E-19   0.05654866776461628      1.2293698472626508E-19   0.05654866776461628      3.6959053492668126E-18   0.05654866776461628
0.06283185307179587       4.994388370102869E-16    0.06283185307179587      9.983704723089028E-17    0.06283185307179587      5.962734689930097E-14    0.06283185307179587      1.964169075129398E-15    0.06283185307179587      4.48551190614162E-16     0.06283185307179587      7.575047158253667E-19    0.06283185307179587      2.9927613603104417E-18   0.06283185307179587      3.069010084722448E-17    0.06283185307179587      1.143809091725471E-19    0.06283185307179587      2.4636953915912423E-17   0.06283185307179587      2.9176865069806875E-18   0.06283185307179587      1.678310389519807E-19    0.06283185307179587      1.0580960918544571E-17   0.06283185307179587      5.915327466221683E-18    0.06283185307179587      1.942020339717094E-18    0.06283185307179587      1.2873847554082675E-18   0.06283185307179587      1.8515850061010018E-19   0.06283185307179587      2.8646885975950887E-18   0.06283185307179587      7.235178194565727E-18    0.06283185307179587      5.339927107320809E-19    0.06283185307179587      3.133145726178056E-19    0.06283185307179587
0.06911503837897544       1.8093967956176792E-17   0.06911503837897544      4.111283995721964E-15    0.06911503837897544      1.214856203111028E-13    0.06911503837897544      1.2089807677299889E-15   0.06911503837897544      2.902713812360485E-17    0.06911503837897544      3.735705579042306E-19    0.06911503837897544      7.41056080874202E-17     0.06911503837897544      4.9689601169903456E-17   0.06911503837897544      7.527934189989625E-21    0.06911503837897544      1.021325213580807E-18    0.06911503837897544      9.265962180679266E-18    0.06911503837897544      1.4177587997455146E-18   0.06911503837897544      8.991748671256297E-18    0.06911503837897544      2.276453190632865E-19    0.06911503837897544      8.902298051152133E-19    0.06911503837897544      9.516586767622529E-18    0.06911503837897544      1.6083043804494247E-18   0.06911503837897544      6.431777945807675E-19    0.06911503837897544      5.440830420087972E-19    0.06911503837897544      4.356816817581476E-19    0.06911503837897544      4.128710041657809E-18    0.06911503837897544
