% Model:              Numerators_sphereDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 17 2025, 12:04
% Dimension:          1
% Nodes:              1001
% Expressions:        40
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.006283185307179587      6.0071705065238585E-18   0.006283185307179587     8.200151082320555E-18    0.006283185307179587     9.649633924430138E-18    0.006283185307179587     9.845173894945921E-18    0.006283185307179587     9.625534029635699E-18    0.006283185307179587     9.34296660955884E-18     0.006283185307179587     9.067198118989847E-18    0.006283185307179587     8.801119346261684E-18    0.006283185307179587     8.555142670151641E-18    0.006283185307179587     8.345805865391679E-18    0.006283185307179587     8.14748786237859E-18     0.006283185307179587     7.979077258741822E-18    0.006283185307179587     7.827961592668721E-18    0.006283185307179587     7.709402456914266E-18    0.006283185307179587     7.597267571283203E-18    0.006283185307179587     7.490649020793865E-18    0.006283185307179587     7.409699680215373E-18    0.006283185307179587     7.355409167415246E-18    0.006283185307179587     7.307377057108361E-18    0.006283185307179587     7.277405708948741E-18    0.006283185307179587
0.012566370614359173      1.0951761256165392E-17   0.012566370614359173     1.4949054322054632E-17   0.012566370614359173     1.7590766602771513E-17   0.012566370614359173     1.794650560036082E-17    0.012566370614359173     1.7545300324885953E-17   0.012566370614359173     1.7029403496989122E-17   0.012566370614359173     1.6526019173510555E-17   0.012566370614359173     1.604023849611025E-17    0.012566370614359173     1.5591219405230293E-17   0.012566370614359173     1.5208940258715523E-17   0.012566370614359173     1.4846843095394412E-17   0.012566370614359173     1.4539234474709282E-17   0.012566370614359173     1.426321453655647E-17    0.012566370614359173     1.4046509555486452E-17   0.012566370614359173     1.3841565508586046E-17   0.012566370614359173     1.3646714883931916E-17   0.012566370614359173     1.349861651563305E-17    0.012566370614359173     1.3399103543115846E-17   0.012566370614359173     1.3311030509816994E-17   0.012566370614359173     1.3255874506079737E-17   0.012566370614359173
0.01884955592153876       4.551058295752447E-18    0.01884955592153876      6.211417574670896E-18    0.01884955592153876      7.308352277858918E-18    0.01884955592153876      7.455465434487343E-18    0.01884955592153876      7.287969087700898E-18    0.01884955592153876      7.072835128798722E-18    0.01884955592153876      6.863033515323261E-18    0.01884955592153876      6.66044435782633E-18     0.01884955592153876      6.4732670867363635E-18   0.01884955592153876      6.3137395444401614E-18   0.01884955592153876      6.1627014874080586E-18   0.01884955592153876      6.034244253094037E-18    0.01884955592153876      5.918983138352731E-18    0.01884955592153876      5.8283071590046434E-18   0.01884955592153876      5.742564205414327E-18    0.01884955592153876      5.661072524349838E-18    0.01884955592153876      5.598925573059962E-18    0.01884955592153876      5.556940641309091E-18    0.01884955592153876      5.519742086083408E-18    0.01884955592153876      5.4962003824467966E-18   0.01884955592153876
0.025132741228718346      1.3744404344311207E-20   0.025132741228718346     1.890153735782036E-20    0.025132741228718346     2.236687590276769E-20    0.025132741228718346     2.2947730846761248E-20   0.025132741228718346     2.2563298308354862E-20   0.025132741228718346     2.2027755371557567E-20   0.025132741228718346     2.1487056607969844E-20   0.025132741228718346     2.0965974923609915E-20   0.025132741228718346     2.0478806586715465E-20   0.025132741228718346     2.0072489755688798E-20   0.025132741228718346     1.968328134508813E-20    0.025132741228718346     1.935979444101259E-20    0.025132741228718346     1.907298543777008E-20    0.025132741228718346     1.88570069612806E-20     0.025132741228718346     1.8655469743410745E-20   0.025132741228718346     1.8458107815271536E-20   0.025132741228718346     1.832712619634204E-20    0.025132741228718346     1.8257914020153818E-20   0.025132741228718346     1.8201686954994825E-20   0.025132741228718346     1.8184593489098276E-20   0.025132741228718346
0.031415926535897934      3.038352993858551E-18    0.03141592653589793      4.1468334506761776E-18   0.03141592653589793      4.8792017420622055E-18   0.03141592653589793      4.977324142361572E-18    0.03141592653589793      4.86559060450532E-18     0.03141592653589793      4.722126752367543E-18    0.03141592653589793      4.582065533107702E-18    0.03141592653589793      4.447118339785094E-18    0.03141592653589793      4.3222832081944725E-18   0.03141592653589793      4.2160763979155735E-18   0.03141592653589793      4.115481837798671E-18    0.03141592653589793      4.030140911594082E-18    0.03141592653589793      3.953546263273238E-18    0.03141592653589793      3.893523332918855E-18    0.03141592653589793      3.836847051997406E-18    0.03141592653589793      3.78283309341157E-18     0.03141592653589793      3.742048751664143E-18    0.03141592653589793      3.714809421643226E-18    0.03141592653589793      3.690765170767295E-18    0.03141592653589793      3.6759281108548474E-18   0.03141592653589793
0.03769911184307752       3.1224888448580054E-18   0.037699111843077525     4.25978113138712E-18     0.037699111843077525     5.0103049823467845E-18   0.037699111843077525     5.109257592562555E-18    0.037699111843077525     4.992551836500014E-18    0.037699111843077525     4.843371265624156E-18    0.037699111843077525     4.6978965227166885E-18   0.037699111843077525     4.557686682166818E-18    0.037699111843077525     4.42805921496373E-18     0.037699111843077525     4.317521276855568E-18    0.037699111843077525     4.212967909029521E-18    0.037699111843077525     4.124084531521014E-18    0.037699111843077525     4.044320959809197E-18    0.037699111843077525     3.981566640631113E-18    0.037699111843077525     3.922407007349661E-18    0.037699111843077525     3.8659997690660445E-18   0.037699111843077525     3.823230394725327E-18    0.037699111843077525     3.7943809405894335E-18   0.037699111843077525     3.768903372621394E-18    0.037699111843077525     3.7529193233191874E-18   0.037699111843077525
0.0439822971502571        1.767198957984649E-19    0.0439822971502571       2.4058351796443883E-19   0.0439822971502571       2.824892552983346E-19    0.0439822971502571       2.875942250325402E-19    0.0439822971502571       2.804914091875869E-19    0.0439822971502571       2.7160591474723023E-19   0.0439822971502571       2.629692064315386E-19    0.0439822971502571       2.546719838937019E-19    0.0439822971502571       2.4701101613612198E-19   0.0439822971502571       2.4043248277334234E-19   0.0439822971502571       2.3426152452632004E-19   0.0439822971502571       2.2899123014336624E-19   0.0439822971502571       2.2428613285509235E-19   0.0439822971502571       2.2054815380842397E-19   0.0439822971502571       2.170777609847699E-19    0.0439822971502571       2.1375174746867632E-19   0.0439822971502571       2.11249294846684E-19     0.0439822971502571       2.0954570945925689E-19   0.0439822971502571       2.0806509699513786E-19   0.0439822971502571       2.071527141155101E-19    0.0439822971502571
0.05026548245743669       1.1915232107095177E-18   0.05026548245743669      1.6282885399583433E-18   0.05026548245743669      1.9178419919386087E-18   0.05026548245743669      1.9584835033821433E-18   0.05026548245743669      1.9167361807804916E-18   0.05026548245743669      1.862321447822704E-18    0.05026548245743669      1.8091383190059094E-18   0.05026548245743669      1.7577569935782826E-18   0.05026548245743669      1.7102573592104113E-18   0.05026548245743669      1.6700069994640247E-18   0.05026548245743669      1.6317463550507239E-18   0.05026548245743669      1.5993800553786589E-18   0.05026548245743669      1.5703228990072801E-18   0.05026548245743669      1.5476851319327176E-18   0.05026548245743669      1.526157485735832E-18    0.05026548245743669      1.5057461107170788E-18   0.05026548245743669      1.4902738189806232E-18   0.05026548245743669      1.4800653335278703E-18   0.05026548245743669      1.4709817398772457E-18   0.05026548245743669      1.4654206687044837E-18   0.05026548245743669
0.05654866776461628       2.3761235895096677E-18   0.05654866776461628      3.2441896118471225E-18   0.05654866776461628      3.81830607299976E-18     0.05654866776461628      3.896367610065694E-18    0.05654866776461628      3.81016726423128E-18     0.05654866776461628      3.698890540692236E-18    0.05654866776461628      3.590366061203939E-18    0.05654866776461628      3.485458917165757E-18    0.05654866776461628      3.388562096750199E-18    0.05654866776461628      3.3060251741688026E-18   0.05654866776461628      3.2277738475033072E-18   0.05654866776461628      3.1612844894841264E-18   0.05654866776461628      3.1015589688812986E-18   0.05654866776461628      3.0546078412384127E-18   0.05654866776461628      3.010117602257495E-18    0.05654866776461628      2.9678180839597243E-18   0.05654866776461628      2.9354789780960672E-18   0.05654866776461628      2.9136378793985003E-18   0.05654866776461628      2.894171276130056E-18    0.05654866776461628      2.881748271728202E-18    0.05654866776461628
