% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 12 2025, 15:41
% Dimension:          1
% Nodes:              361
% Expressions:        42
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.17453292519943295       9.108449937035261E-11    0.17453292519943295      9.718651768255857E-11    0.17453292519943295      1.049242096005269E-10    0.17453292519943295      1.1434266381862535E-10   0.17453292519943295      1.2356841326428023E-10   0.17453292519943295      1.3100082010270445E-10   0.17453292519943295      1.3677479367112966E-10   0.17453292519943295      1.424080050053532E-10    0.17453292519943295      1.4940563013755285E-10   0.17453292519943295      1.5778366786778833E-10   0.17453292519943295      1.6587626188466797E-10   0.17453292519943295      1.7256671677498355E-10   0.17453292519943295      1.7788033249444129E-10   0.17453292519943295      1.828402267124105E-10    0.17453292519943295      1.8896805357164718E-10   0.17453292519943295      1.9628632752751604E-10   0.17453292519943295      2.0360025728720893E-10   0.17453292519943295      2.0991571097718953E-10   0.17453292519943295      2.1476075498749382E-10   0.17453292519943295      2.190828631254668E-10    0.17453292519943295      2.2393831691378259E-10   0.17453292519943295
0.19198621771937624       6.669957991307217E-11    0.19198621771937624      7.070275058262903E-11    0.19198621771937624      7.672698437700141E-11    0.19198621771937624      8.44017350640443E-11     0.19198621771937624      9.158879273185416E-11    0.19198621771937624      9.676532276682845E-11    0.19198621771937624      1.0033930236703775E-10   0.19198621771937624      1.0407633120749011E-10   0.19198621771937624      1.0946462047009206E-10   0.19198621771937624      1.1625074541096148E-10   0.19198621771937624      1.2260099514062552E-10   0.19198621771937624      1.2735919955952453E-10   0.19198621771937624      1.307253342856531E-10    0.19198621771937624      1.3395536414413305E-10   0.19198621771937624      1.385541655600837E-10    0.19198621771937624      1.4442853829523767E-10   0.19198621771937624      1.5024277199820097E-10   0.19198621771937624      1.548998881256542E-10    0.19198621771937624      1.5806656111597258E-10   0.19198621771937624      1.6080120030365852E-10   0.19198621771937624      1.6427629145322444E-10   0.19198621771937624
0.20943951023931953       2.3683693734900943E-11   0.2094395102393195       2.591304197316889E-11    0.2094395102393195       3.024771547077623E-11    0.2094395102393195       3.4349085455761426E-11   0.2094395102393195       3.6471320769998655E-11   0.2094395102393195       3.673172062732707E-11    0.2094395102393195       3.6933677351342534E-11   0.2094395102393195       3.894475306585494E-11    0.2094395102393195       4.269663622361785E-11    0.2094395102393195       4.640425003232529E-11    0.2094395102393195       4.845326915712312E-11    0.2094395102393195       4.88625655446132E-11     0.2094395102393195       4.9031358232550184E-11   0.2094395102393195       5.0508137974624936E-11   0.2094395102393195       5.362772439917517E-11    0.2094395102393195       5.7061337135597835E-11   0.2094395102393195       5.930799483184787E-11    0.2094395102393195       6.004921313390738E-11    0.2094395102393195       6.011090502174311E-11    0.2094395102393195       6.094816232842152E-11    0.2094395102393195       6.320499940075756E-11    0.2094395102393195
0.22689280275926285       4.999429207373077E-11    0.22689280275926285      5.7097024051307574E-11   0.22689280275926285      6.317599723415161E-11    0.22689280275926285      6.682501002189508E-11    0.22689280275926285      6.881460516556314E-11    0.22689280275926285      7.144949464955856E-11    0.22689280275926285      7.630323421841826E-11    0.22689280275926285      8.254737533416721E-11    0.22689280275926285      8.806653161200849E-11    0.22689280275926285      9.156981203405224E-11    0.22689280275926285      9.344135312372722E-11    0.22689280275926285      9.561743085529318E-11    0.22689280275926285      9.958205595155651E-11    0.22689280275926285      1.049323238372882E-10    0.22689280275926285      1.101467944207881E-10    0.22689280275926285      1.137816240880127E-10    0.22689280275926285      1.1575929581919757E-10   0.22689280275926285      1.1751740823934905E-10   0.22689280275926285      1.2038908394649429E-10   0.22689280275926285      1.2474362785706503E-10   0.22689280275926285      1.2945369008722653E-10   0.22689280275926285
0.24434609527920614       7.432426332815535E-11    0.24434609527920614      8.373292144637302E-11    0.24434609527920614      9.151699640753409E-11    0.24434609527920614      9.664819885732692E-11    0.24434609527920614      1.0040576604339082E-10   0.24434609527920614      1.0528804522367151E-10   0.24434609527920614      1.1253862257673164E-10   0.24434609527920614      1.2087246510882917E-10   0.24434609527920614      1.2804428692870828E-10   0.24434609527920614      1.3298437992970876E-10   0.24434609527920614      1.3637234034195812E-10   0.24434609527920614      1.4039873294917912E-10   0.24434609527920614      1.464116840355014E-10    0.24434609527920614      1.5365415411820847E-10   0.24434609527920614      1.604982107195853E-10    0.24434609527920614      1.6551783358946793E-10   0.24434609527920614      1.6882663628746E-10      0.24434609527920614      1.72109651297868E-10     0.24434609527920614      1.7664930504147043E-10   0.24434609527920614      1.8267671378282648E-10   0.24434609527920614      1.8888144223651243E-10   0.24434609527920614
0.2617993877991494        6.856452879573081E-11    0.2617993877991494       7.756169585354736E-11    0.2617993877991494       8.455878935147986E-11    0.2617993877991494       8.880614299360252E-11    0.2617993877991494       9.190277210881702E-11    0.2617993877991494       9.645116544114847E-11    0.2617993877991494       1.0351311189707848E-10   0.2617993877991494       1.115213490976149E-10    0.2617993877991494       1.1813966302157492E-10   0.2617993877991494       1.2240499041324525E-10   0.2617993877991494       1.2518310392707975E-10   0.2617993877991494       1.287792624530438E-10    0.2617993877991494       1.345151957448404E-10    0.2617993877991494       1.4149488086661797E-10   0.2617993877991494       1.4796904433606321E-10   0.2617993877991494       1.5249764054557253E-10   0.2617993877991494       1.5527529767793689E-10   0.2617993877991494       1.5806708933326907E-10   0.2617993877991494       1.6223538064592667E-10   0.2617993877991494       1.6798282024278247E-10   0.2617993877991494       1.739340097328201E-10    0.2617993877991494
0.2792526803190927        4.3751157199350075E-11   0.2792526803190927       5.0260674894057956E-11   0.2792526803190927       5.417484536344262E-11    0.2792526803190927       5.5519585928729207E-11   0.2792526803190927       5.648236542690946E-11    0.2792526803190927       5.963909374534239E-11    0.2792526803190927       6.531140147766936E-11    0.2792526803190927       7.129842142966742E-11    0.2792526803190927       7.53713900737192E-11     0.2792526803190927       7.708934862186896E-11    0.2792526803190927       7.78354049922572E-11     0.2792526803190927       7.995849782301345E-11    0.2792526803190927       8.439934928615538E-11    0.2792526803190927       8.979235028910302E-11    0.2792526803190927       9.420862087509853E-11    0.2792526803190927       9.65309158370998E-11     0.2792526803190927       9.736015320193127E-11    0.2792526803190927       9.859647720879886E-11    0.2792526803190927       1.0153999357044547E-10   0.2792526803190927       1.0601633085288398E-10   0.2792526803190927       1.1043316147118066E-10   0.2792526803190927
0.29670597283903605       3.29923848329153E-11     0.2967059728390361       3.5715164497025934E-11   0.2967059728390361       3.575048688747961E-11    0.2967059728390361       3.5376674445608404E-11   0.2967059728390361       3.743177118448823E-11    0.2967059728390361       4.2247879719896146E-11   0.2967059728390361       4.740688240368462E-11    0.2967059728390361       5.054549158095876E-11    0.2967059728390361       5.117151436795564E-11    0.2967059728390361       5.081096157917216E-11    0.2967059728390361       5.179736691353856E-11    0.2967059728390361       5.5299284894879794E-11   0.2967059728390361       6.000241022275203E-11    0.2967059728390361       6.363058088087496E-11    0.2967059728390361       6.511492194985725E-11    0.2967059728390361       6.502646724269751E-11    0.2967059728390361       6.517209974446052E-11    0.2967059728390361       6.723753425889413E-11    0.2967059728390361       7.101044983525533E-11    0.2967059728390361       7.48933415016572E-11     0.2967059728390361       7.727436338261933E-11    0.2967059728390361
0.3141592653589793        5.2048180092640384E-11   0.3141592653589793       5.420944385589017E-11    0.3141592653589793       5.5010289591605543E-11   0.3141592653589793       5.763085818856691E-11    0.3141592653589793       6.339775560488939E-11    0.3141592653589793       7.048590377718611E-11    0.3141592653589793       7.611351519101494E-11    0.3141592653589793       7.891927006873763E-11    0.3141592653589793       7.986938933051676E-11    0.3141592653589793       8.147055472378455E-11    0.3141592653589793       8.54697866820747E-11     0.3141592653589793       9.146217108638827E-11    0.3141592653589793       9.723395094151687E-11    0.3141592653589793       1.0085555621564439E-10   0.3141592653589793       1.0236067187732242E-10   0.3141592653589793       1.0331356756199195E-10   0.3141592653589793       1.0564968630413878E-10   0.3141592653589793       1.1015913794869064E-10   0.3141592653589793       1.1551935605680254E-10   0.3141592653589793       1.1990430677038524E-10   0.3141592653589793       1.2223928142524828E-10   0.3141592653589793
0.3316125578789226        6.73835066776647E-11     0.3316125578789226       7.027188735728044E-11    0.3316125578789226       7.234151960033196E-11    0.3316125578789226       7.677138085650161E-11    0.3316125578789226       8.431918564408066E-11    0.3316125578789226       9.27658309008083E-11     0.3316125578789226       9.93419661043292E-11     0.3316125578789226       1.0293939777775603E-10   0.3316125578789226       1.0485907440098455E-10   0.3316125578789226       1.0776402991731501E-10   0.3316125578789226       1.1318126094427271E-10   0.3316125578789226       1.2048158273533456E-10   0.3316125578789226       1.2734582696956602E-10   0.3316125578789226       1.3185402323977918E-10   0.3316125578789226       1.3422857581186763E-10   0.3316125578789226       1.3615057151566911E-10   0.3316125578789226       1.3956070184002323E-10   0.3316125578789226       1.4519384212974992E-10   0.3316125578789226       1.5160764839206507E-10   0.3316125578789226       1.5694443203507967E-10   0.3316125578789226       1.6010920660831095E-10   0.3316125578789226
