% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 12 2025, 16:10
% Dimension:          1
% Nodes:              361
% Expressions:        42
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
0.17453292519943295       1.6578234552079705E-10   0.17453292519943295      1.8488978071904437E-10   0.17453292519943295      2.0646107099349397E-10   0.17453292519943295      2.2622014330227295E-10   0.17453292519943295      2.38209514106346E-10     0.17453292519943295      2.4663039291350453E-10   0.17453292519943295      2.6390325052926427E-10   0.17453292519943295      2.8943841647743056E-10   0.17453292519943295      3.092446968922048E-10    0.17453292519943295      3.2030325987307587E-10   0.17453292519943295      3.312469429067813E-10    0.17453292519943295      3.460295242780514E-10    0.17453292519943295      3.645689781911446E-10    0.17453292519943295      3.8726032482158626E-10   0.17453292519943295      4.0669625426250796E-10   0.17453292519943295      4.1557985899496705E-10   0.17453292519943295      4.238065411333009E-10    0.17453292519943295      4.422554478121355E-10    0.17453292519943295      4.6430281026841643E-10   0.17453292519943295      4.830620682544329E-10    0.17453292519943295      5.000585270410818E-10    0.17453292519943295
0.19198621771937624       1.2152816517042566E-10   0.19198621771937624      1.3520759807338965E-10   0.19198621771937624      1.501449442327287E-10    0.19198621771937624      1.6523104148808964E-10   0.19198621771937624      1.7512577421647004E-10   0.19198621771937624      1.8048226028875427E-10   0.19198621771937624      1.9199608354866694E-10   0.19198621771937624      2.114737552896765E-10    0.19198621771937624      2.267088725727412E-10    0.19198621771937624      2.3403313237025555E-10   0.19198621771937624      2.4205694648322875E-10   0.19198621771937624      2.5356085548169507E-10   0.19198621771937624      2.6628635969947974E-10   0.19198621771937624      2.8213068942151797E-10   0.19198621771937624      2.97747808048598E-10     0.19198621771937624      3.048165160425751E-10    0.19198621771937624      3.094150099805838E-10    0.19198621771937624      3.228573994802183E-10    0.19198621771937624      3.3992561052860995E-10   0.19198621771937624      3.528472814554426E-10    0.19198621771937624      3.65099547221713E-10     0.19198621771937624
0.20943951023931953       3.378327612724551E-11    0.2094395102393195       3.923486985670094E-11    0.2094395102393195       4.2700459240870256E-11   0.2094395102393195       4.6118141450650115E-11   0.2094395102393195       5.0703498988870466E-11   0.2094395102393195       5.2002734578848904E-11   0.2094395102393195       5.2902018825355963E-11   0.2094395102393195       5.942492550667531E-11    0.2094395102393195       6.650362225311404E-11    0.2094395102393195       6.693153455193619E-11    0.2094395102393195       6.701933998854521E-11    0.2094395102393195       7.243377657939721E-11    0.2094395102393195       7.703518111651211E-11    0.2094395102393195       7.908725743932306E-11    0.2094395102393195       8.440405504830326E-11    0.2094395102393195       8.89468791615658E-11     0.2094395102393195       8.779637798141737E-11    0.2094395102393195       8.961832420527702E-11    0.2094395102393195       9.779341019300211E-11    0.2094395102393195       1.0234240890534373E-10   0.2094395102393195       1.0286412081636452E-10   0.2094395102393195
0.22689280275926285       8.80781440054312E-11     0.22689280275926285      1.0089689740678846E-10   0.22689280275926285      1.1602631942982108E-10   0.22689280275926285      1.233573092426668E-10    0.22689280275926285      1.274402383642769E-10    0.22689280275926285      1.3601330133651834E-10   0.22689280275926285      1.4662847100995633E-10   0.22689280275926285      1.5665648173312515E-10   0.22689280275926285      1.6827156218301233E-10   0.22689280275926285      1.7756304422621144E-10   0.22689280275926285      1.8069098423395612E-10   0.22689280275926285      1.8684142351278423E-10   0.22689280275926285      2.013610329946416E-10    0.22689280275926285      2.1413892767467814E-10   0.22689280275926285      2.2001959202750376E-10   0.22689280275926285      2.2670655685252296E-10   0.22689280275926285      2.3466839043519636E-10   0.22689280275926285      2.4101899418291407E-10   0.22689280275926285      2.5201529586814813E-10   0.22689280275926285      2.67551450881358E-10     0.22689280275926285      2.74875257016049E-10     0.22689280275926285
0.24434609527920614       1.372479600177426E-10    0.24434609527920614      1.550095834658972E-10    0.24434609527920614      1.775728233122546E-10    0.24434609527920614      1.910415244332587E-10    0.24434609527920614      1.9782448441730124E-10   0.24434609527920614      2.0938301837726315E-10   0.24434609527920614      2.2589842673860285E-10   0.24434609527920614      2.4239938039456866E-10   0.24434609527920614      2.591175835549548E-10    0.24434609527920614      2.7333934162108956E-10   0.24434609527920614      2.8034031472365265E-10   0.24434609527920614      2.8921186861802835E-10   0.24434609527920614      3.089339465756175E-10    0.24434609527920614      3.2976898238060765E-10   0.24434609527920614      3.409958862032059E-10    0.24434609527920614      3.495980246122941E-10    0.24434609527920614      3.613267132838179E-10    0.24434609527920614      3.7330127888496535E-10   0.24434609527920614      3.889637516909443E-10    0.24434609527920614      4.1038791871557137E-10   0.24434609527920614      4.245797448585139E-10    0.24434609527920614
0.2617993877991494        1.2697815231922976E-10   0.2617993877991494       1.424137279465415E-10    0.2617993877991494       1.6391080648884287E-10   0.2617993877991494       1.7726825145530286E-10   0.2617993877991494       1.8298911576014984E-10   0.2617993877991494       1.93255066018466E-10     0.2617993877991494       2.090955744948562E-10    0.2617993877991494       2.2420584697333204E-10   0.2617993877991494       2.388600757056418E-10    0.2617993877991494       2.5285899547178496E-10   0.2617993877991494       2.603635897278637E-10    0.2617993877991494       2.6728579123396604E-10   0.2617993877991494       2.8439457074554965E-10   0.2617993877991494       3.0502312308104284E-10   0.2617993877991494       3.1610623458407207E-10   0.2617993877991494       3.228250343408389E-10    0.2617993877991494       3.339517946132768E-10    0.2617993877991494       3.460337452858969E-10    0.2617993877991494       3.5916268756720114E-10   0.2617993877991494       3.781749708246465E-10    0.2617993877991494       3.935199812528987E-10    0.2617993877991494
0.2792526803190927        7.399979303229588E-11    0.2792526803190927       8.16545526758268E-11     0.2792526803190927       9.59013665533324E-11     0.2792526803190927       1.0497613917787067E-10   0.2792526803190927       1.0662216646872581E-10   0.2792526803190927       1.1197021849459905E-10   0.2792526803190927       1.228571334103679E-10    0.2792526803190927       1.3158175750986984E-10   0.2792526803190927       1.38473467284626E-10     0.2792526803190927       1.4791034437538206E-10   0.2792526803190927       1.5395488364864275E-10   0.2792526803190927       1.5591418098018358E-10   0.2792526803190927       1.6432935475045557E-10   0.2792526803190927       1.7890383231440997E-10   0.2792526803190927       1.864326130072028E-10    0.2792526803190927       1.8792497864827416E-10   0.2792526803190927       1.9461180630647324E-10   0.2792526803190927       2.0365140362465565E-10   0.2792526803190927       2.0980848408615112E-10   0.2792526803190927       2.195387881294066E-10    0.2792526803190927       2.3146666282684468E-10   0.2792526803190927
0.29670597283903605       4.030130488335297E-11    0.2967059728390361       4.29874587933127E-11     0.2967059728390361       4.831222210388762E-11    0.2967059728390361       5.573916168353798E-11    0.2967059728390361       5.745040239530662E-11    0.2967059728390361       5.646888428711839E-11    0.2967059728390361       6.218188798356829E-11    0.2967059728390361       7.111620686677018E-11    0.2967059728390361       7.397947223494174E-11    0.2967059728390361       7.466397434433907E-11    0.2967059728390361       7.977862004955375E-11    0.2967059728390361       8.378663311712785E-11    0.2967059728390361       8.529792097680094E-11    0.2967059728390361       9.170692656993882E-11    0.2967059728390361       9.999586426365715E-11    0.2967059728390361       9.976801203683289E-11    0.2967059728390361       9.802394945956144E-11    0.2967059728390361       1.0565038006523383E-10   0.2967059728390361       1.1395467847405644E-10   0.2967059728390361       1.149677991887919E-10    0.2967059728390361       1.1806668843122514E-10   0.2967059728390361
0.3141592653589793        8.59151459826011E-11     0.3141592653589793       9.624679012028369E-11    0.3141592653589793       1.0461505441807906E-10   0.3141592653589793       1.1488639888365721E-10   0.3141592653589793       1.2330959159868442E-10   0.3141592653589793       1.2660320696138003E-10   0.3141592653589793       1.3337346664168898E-10   0.3141592653589793       1.4850794373669563E-10   0.3141592653589793       1.6052067186568508E-10   0.3141592653589793       1.6311226363853767E-10   0.3141592653589793       1.6738667031443788E-10   0.3141592653589793       1.7862547236701342E-10   0.3141592653589793       1.8882982284268177E-10   0.3141592653589793       1.967114158738697E-10    0.3141592653589793       2.0755435851769767E-10   0.3141592653589793       2.1525502147989233E-10   0.3141592653589793       2.165730497164642E-10    0.3141592653589793       2.2386138737432965E-10   0.3141592653589793       2.401457095213198E-10    0.3141592653589793       2.506581070974506E-10    0.3141592653589793       2.5315299962149133E-10   0.3141592653589793
0.3316125578789226        1.2094904892732985E-10   0.3316125578789226       1.3631770563699348E-10   0.3316125578789226       1.491236310037597E-10    0.3316125578789226       1.62201114721364E-10     0.3316125578789226       1.7415223200307433E-10   0.3316125578789226       1.8097307198909493E-10   0.3316125578789226       1.9006741024854672E-10   0.3316125578789226       2.0881233046135468E-10   0.3316125578789226       2.2681789587222042E-10   0.3316125578789226       2.3320288566923467E-10   0.3316125578789226       2.377897270851757E-10    0.3316125578789226       2.5173982861547793E-10   0.3316125578789226       2.68079248816606E-10     0.3316125578789226       2.8002867251758823E-10   0.3316125578789226       2.926078309482212E-10    0.3316125578789226       3.0441290297369355E-10   0.3316125578789226       3.0969594203515055E-10   0.3316125578789226       3.1791589404656654E-10   0.3316125578789226       3.3743053287606633E-10   0.3316125578789226       3.5532847284318537E-10   0.3316125578789226       3.613882948456191E-10    0.3316125578789226
